name:en_aa,name:en_var,type_var,2015,2014
Jiangsu,Energy access policies,ind,0.0,0.0
Jiangsu,Policy barriers,ind,0.00209881941408,0.00437392795883
Jiangsu,Clean energy installed capacity,ind,0.0196170593721,0.0138337752181
Jiangsu,Growth rate of installed capacity,ind,0.0327073908756,0.000237367673734
Jiangsu,Clean energy electricity generation,ind,0.00528270446876,0.00329413154609
Jiangsu,Growth rate of electricity generation,ind,0.0324326334419,0.0480565523678
Jiangsu,Biofuels production,ind,0.0,0.0
Jiangsu,Growth rate biofuels production,ind,0.0,0.0
Jiangsu,Average electricity spot prices,ind,0.0,0.0167297371152
Jiangsu,Average retail electricity prices,ind,0.0320317044834,0.0112205443146
Jiangsu,Average residential electricity prices,ind,0.0,0.0
Jiangsu,Average commercial electricity prices,ind,0.0,0.0
Jiangsu,Average industrial electricity prices,ind,0.0,0.0
Jiangsu,Average kerosene prices,ind,0.0,0.0
Jiangsu,Average diesel prices,ind,0.0,0.0
Jiangsu,Growth rate of power demand,ind,0.0129224201011,0.0461449100258
Jiangsu,Electrification rate,ind,0.002,0.00192384769539
Jiangsu,Population using solid fuels for cooking,ind,0.0,0.0
Jiangsu,Financing and Investments,param,1.08299841976,1.11987279883
Jiangsu,Clean energy investments,ind,0.0124513041384,0.0648023788948
Jiangsu,Growth rate of clean energy investments,ind,0.145629326325,0.0729977620362
Jiangsu,Asset finance investments,ind,0.0,0.0
Jiangsu,Corporate finance investments,ind,0.0,0.0
Jiangsu,VC/PE investments,ind,0.0,0.0
Jiangsu,"Loans, grants, grant programs",ind,0.0,0.0
Jiangsu,Local investments,ind,0.0,0.0
Jiangsu,Number of Green MFI,ind,0.0,0.0
Jiangsu,Green micro-loans,ind,0.0,0.0
Jiangsu,Green micro-borrowers,ind,0.0,0.0
Jiangsu,Average cost of green micro debt,ind,0.0,0.0
Jiangsu,Average cost of debt,ind,0.0808638392857,0.0902770833333
Jiangsu,Swap rate,ind,0.0859550561798,0.107884615385
Jiangsu,Value chains,param,4.60526315789,1.19736842105
Jiangsu,Financial institutions in clean energy,ind,0.1875,0.06
Jiangsu,Value chains by clean energy sector,ind,0.315789473684,0.0671052631579
Jiangsu,Distributed clean energy value chains by sector,ind,0.0,0.0
Jiangsu,Clean energy service providers,ind,0.1875,0.0525
Jiangsu,Distributed clean energy service providers,ind,0.0,0.0
Jiangsu,GHG management,param,3.1151277527,2.12017600079
Jiangsu,Carbon offsets historical activity,ind,0.075,0.075
Jiangsu,CDM risk,ind,0.0625,0.0625
Jiangsu,Carbon offsets future potential,ind,0.0,0.0
Jiangsu,GHG emissions reduction target,ind,0.09375,0.0
Jiangsu,GHG country registry,ind,0.05625,0.0
Jiangsu,GHG market-based instruments,ind,0.0,0.0
Jiangsu,PMR & NAMA,ind,0.028125,0.028125
Jiangsu,Voluntary GHG reporting by corporates,ind,0.000889409817981,0.00180043383948
Jiangsu,Investor pressure – PRI signatories,ind,0.000754753087115,0.00060096627884
Jiangsu,Corporate energy efficiency initiatives,ind,0.0375,0.0375
Jiangsu,Corporate emission reduction policies,ind,0.0375,0.0375
Jiangsu,Capacity building – env. business training,ind,0.0375,0.0375
Jiangsu,Capacity building – think tanks,ind,0.0375,0.0375
Fujian,Score,score,1.8170324898,1.00028481712
Fujian,Enabling framework,param,1.38820998545,1.0647828702
Fujian,Clean energy policies,ind,0.253522193821,0.173393093224
Fujian,Power sector structure,ind,0.122727272727,0.0604166666667
Fujian,Distributed energy regulatory framework,ind,0.0,0.0
Fujian,Clean energy rural electrification,ind,0.04,0.04
Fujian,Energy access policies,ind,0.0,0.0
Fujian,Policy barriers,ind,0.00209881941408,0.00437392795883
Fujian,Clean energy installed capacity,ind,0.0538037100341,0.0647078680943
Fujian,Growth rate of installed capacity,ind,0.00527922914182,8.39006444924e-05
Fujian,Clean energy electricity generation,ind,0.0265120348724,0.0338088650625
Fujian,Growth rate of electricity generation,ind,0.0020764641939,0.0006923650327
Fujian,Biofuels production,ind,0.0,0.0
Fujian,Growth rate biofuels production,ind,0.0,0.0
Fujian,Average electricity spot prices,ind,0.0,0.0165268578405
Fujian,Average retail electricity prices,ind,0.0347153508772,0.0113870793708
Fujian,Average residential electricity prices,ind,0.0,0.0
Fujian,Average commercial electricity prices,ind,0.0,0.0
Fujian,Average industrial electricity prices,ind,0.0,0.0
Fujian,Average kerosene prices,ind,0.0,0.0
Fujian,Average diesel prices,ind,0.0,0.0
Fujian,Growth rate of power demand,ind,0.0125449110833,0.0185986764882
Fujian,Electrification rate,ind,0.00200400801603,0.00192384769539
Fujian,Population using solid fuels for cooking,ind,0.0,0.0
Fujian,Financing and Investments,param,0.826444266957,0.757993001682
Fujian,Clean energy investments,ind,0.00764589554767,0.0149964672151
Fujian,Growth rate of clean energy investments,ind,0.0734684890739,0.0142397345717
Fujian,Asset finance investments,ind,0.0,0.0
Fujian,Corporate finance investments,ind,0.0,0.0
Fujian,VC/PE investments,ind,0.0,0.0
Fujian,"Loans, grants, grant programs",ind,0.0,0.0
Fujian,Local investments,ind,0.0,0.0
Fujian,Number of Green MFI,ind,0.0,0.0
Fujian,Green micro-loans,ind,0.0,0.0
Fujian,Green micro-borrowers,ind,0.0,0.0
Fujian,Average cost of green micro debt,ind,0.0,0.0
Fujian,Average cost of debt,ind,0.0808638392857,0.0902770833333
Fujian,Swap rate,ind,0.0859550561798,0.107884615385
Fujian,Value chains,param,3.97697368421,1.02631578947
Fujian,Financial institutions in clean energy,ind,0.1125,0.06
Fujian,Value chains by clean energy sector,ind,0.305921052632,0.0789473684211
Fujian,Distributed clean energy value chains by sector,ind,0.0,0.0
Fujian,Clean energy service providers,ind,0.178125,0.015
Fujian,Distributed clean energy service providers,ind,0.0,0.0
Fujian,GHG management,param,2.78179441937,1.28684266746
Fujian,Carbon offsets historical activity,ind,0.0375,0.0375
Fujian,CDM risk,ind,0.05,0.05
Fujian,Carbon offsets future potential,ind,0.0,0.0
Fujian,GHG emissions reduction target,ind,0.09375,0.0
Fujian,GHG country registry,ind,0.05625,0.0
Fujian,GHG market-based instruments,ind,0.0,0.0
Fujian,PMR & NAMA,ind,0.028125,0.028125
Fujian,Voluntary GHG reporting by corporates,ind,0.000889409817981,0.00180043383948
Fujian,Investor pressure – PRI signatories,ind,0.000754753087115,0.00060096627884
Fujian,Corporate energy efficiency initiatives,ind,0.0375,0.0375
Fujian,Corporate emission reduction policies,ind,0.0375,0.0375
Fujian,Capacity building – env. business training,ind,0.0375,0.0
Fujian,Capacity building – think tanks,ind,0.0375,0.0
Shandong,Score,score,1.96565725087,1.13904905055
Shandong,Enabling framework,param,1.33188951335,1.12904767898
Shandong,Clean energy policies,ind,0.253522193821,0.173393093224
Shandong,Power sector structure,ind,0.144545454545,0.0604166666667
Shandong,Distributed energy regulatory framework,ind,0.0,0.0
Shandong,Clean energy rural electrification,ind,0.04,0.04
Shandong,Energy access policies,ind,0.0,0.0
Shandong,Policy barriers,ind,0.00209881941408,0.00437392795883
Shandong,Clean energy installed capacity,ind,0.0244402445746,0.025879414763
Shandong,Growth rate of installed capacity,ind,0.0,0.00033183357312
Shandong,Clean energy electricity generation,ind,0.0074631824918,0.00586613611839
Shandong,Growth rate of electricity generation,ind,0.0144378131178,0.0857172932263
Shandong,Biofuels production,ind,0.0,0.0
Shandong,Growth rate biofuels production,ind,0.0,0.0
Shandong,Average electricity spot prices,ind,0.0,0.0165924034523
Shandong,Average retail electricity prices,ind,0.0357195901754,0.0117607591011
Shandong,Average residential electricity prices,ind,0.0,0.0
Shandong,Average commercial electricity prices,ind,0.0,0.0
Shandong,Average industrial electricity prices,ind,0.0,0.0
Shandong,Average kerosene prices,ind,0.0,0.0
Shandong,Average diesel prices,ind,0.0,0.0
Shandong,Growth rate of power demand,ind,0.00852850719902,0.0253636958115
Shandong,Electrification rate,ind,0.002,0.00192384769539
Shandong,Population using solid fuels for cooking,ind,0.0,0.0
Shandong,Financing and Investments,param,0.802107608737,0.825204911938
Shandong,Clean energy investments,ind,0.0132178316462,0.0208482761254
Shandong,Growth rate of clean energy investments,ind,0.0605955555095,0.0285514987379
Shandong,Asset finance investments,ind,0.0,0.0
Shandong,Corporate finance investments,ind,0.0,0.0
Shandong,VC/PE investments,ind,0.0,0.0
Shandong,"Loans, grants, grant programs",ind,0.0,0.0
Shandong,Local investments,ind,0.0,0.0
Shandong,Number of Green MFI,ind,0.0,0.0
Shandong,Green micro-loans,ind,0.0,0.0
Shandong,Green micro-borrowers,ind,0.0,0.0
Shandong,Average cost of green micro debt,ind,0.0,0.0
Shandong,Average cost of debt,ind,0.0808638392857,0.0902770833333
Shandong,Swap rate,ind,0.0859550561798,0.107884615385
Shandong,Value chains,param,4.75,1.22894736842
Shandong,Financial institutions in clean energy,ind,0.15,0.06
Shandong,Value chains by clean energy sector,ind,0.375,0.0868421052632
Shandong,Distributed clean energy value chains by sector,ind,0.0,0.0
Shandong,Clean energy service providers,ind,0.1875,0.0375
Shandong,Distributed clean energy service providers,ind,0.0,0.0
Shandong,GHG management,param,3.19846108603,1.70350933412
Shandong,Carbon offsets historical activity,ind,0.075,0.0375
Shandong,CDM risk,ind,0.075,0.075
Shandong,Carbon offsets future potential,ind,0.0,0.0
Shandong,GHG emissions reduction target,ind,0.09375,0.0
Shandong,GHG country registry,ind,0.05625,0.0
Shandong,GHG market-based instruments,ind,0.0,0.0
Shandong,PMR & NAMA,ind,0.028125,0.028125
Shandong,Voluntary GHG reporting by corporates,ind,0.000889409817981,0.00180043383948
Shandong,Investor pressure – PRI signatories,ind,0.000754753087115,0.00060096627884
Shandong,Corporate energy efficiency initiatives,ind,0.0375,0.0375
Shandong,Corporate emission reduction policies,ind,0.0375,0.0375
Shandong,Capacity building – env. business training,ind,0.0375,0.0
Shandong,Capacity building – think tanks,ind,0.0375,0.0375
Hubei,Score,score,2.01989473098,0.999386367616
Hubei,Enabling framework,param,1.41256444848,0.946671653568
Hubei,Clean energy policies,ind,0.253522193821,0.173393093224
Hubei,Power sector structure,ind,0.144545454545,0.0604166666667
Hubei,Distributed energy regulatory framework,ind,0.0,0.0
Hubei,Clean energy rural electrification,ind,0.04,0.04
Hubei,Energy access policies,ind,0.0,0.0
Hubei,Policy barriers,ind,0.00209881941408,0.00437392795883
Hubei,Clean energy installed capacity,ind,0.0177349756008,0.0192237735681
Hubei,Growth rate of installed capacity,ind,0.00943642704567,0.00018030167626
Hubei,Clean energy electricity generation,ind,0.0237372451713,0.0144192847623
Hubei,Growth rate of electricity generation,ind,0.0199217859484,0.0186319297946
Hubei,Biofuels production,ind,0.0,0.0
Hubei,Growth rate biofuels production,ind,0.0,0.0
Hubei,Average electricity spot prices,ind,0.0,0.0176561150958
Hubei,Average retail electricity prices,ind,0.038845244152,0.0116533573483
Hubei,Average residential electricity prices,ind,0.0,0.0
Hubei,Average commercial electricity prices,ind,0.0,0.0
Hubei,Average industrial electricity prices,ind,0.0,0.0
Hubei,Average kerosene prices,ind,0.0,0.0
Hubei,Average diesel prices,ind,0.0,0.0
Hubei,Growth rate of power demand,ind,0.0131836336942,0.0167963636364
Hubei,Electrification rate,ind,0.002,0.00192384769539
Hubei,Population using solid fuels for cooking,ind,0.0,0.0
Hubei,Financing and Investments,param,1.21305192718,0.851076283394
Hubei,Clean energy investments,ind,0.00867985659057,0.011188205613
Hubei,Growth rate of clean energy investments,ind,0.188416826098,0.0459729806871
Hubei,Asset finance investments,ind,0.0,0.0
Hubei,Corporate finance investments,ind,0.0,0.0
Hubei,VC/PE investments,ind,0.0,0.0
Hubei,"Loans, grants, grant programs",ind,0.0,0.0
Hubei,Local investments,ind,0.0,0.0
Hubei,Number of Green MFI,ind,0.0,0.0
Hubei,Green micro-loans,ind,0.0,0.0
Hubei,Green micro-borrowers,ind,0.0,0.0
Hubei,Average cost of green micro debt,ind,0.0,0.0
Hubei,Average cost of debt,ind,0.0808638392857,0.0902770833333
Hubei,Swap rate,ind,0.0859550561798,0.107884615385
Hubei,Value chains,param,4.15789473684,0.815789473684
Hubei,Financial institutions in clean energy,ind,0.15,0.06
Hubei,Value chains by clean energy sector,ind,0.286184210526,0.0473684210526
Hubei,Distributed clean energy value chains by sector,ind,0.0,0.0
Hubei,Clean energy service providers,ind,0.1875,0.015
Hubei,Distributed clean energy service providers,ind,0.0,0.0
Hubei,GHG management,param,3.1151277527,1.62017600079
Hubei,Carbon offsets historical activity,ind,0.075,0.0375
Hubei,CDM risk,ind,0.0625,0.0625
Hubei,Carbon offsets future potential,ind,0.0,0.0
Hubei,GHG emissions reduction target,ind,0.09375,0.0
Hubei,GHG country registry,ind,0.05625,0.0
Hubei,GHG market-based instruments,ind,0.0,0.0
Hubei,PMR & NAMA,ind,0.028125,0.028125
Hubei,Voluntary GHG reporting by corporates,ind,0.000889409817981,0.00180043383948
Hubei,Investor pressure – PRI signatories,ind,0.000754753087115,0.00060096627884
Hubei,Corporate energy efficiency initiatives,ind,0.0375,0.0375
Hubei,Corporate emission reduction policies,ind,0.0375,0.0375
Hubei,Capacity building – env. business training,ind,0.0375,0.0
Hubei,Capacity building – think tanks,ind,0.0375,0.0375
Guangdong,Score,score,1.94171892109,1.22111920198
Guangdong,Enabling framework,param,1.39262948008,1.07699892319
Guangdong,Clean energy policies,ind,0.253522193821,0.173393093224
Guangdong,Power sector structure,ind,0.144545454545,0.0604166666667
Guangdong,Distributed energy regulatory framework,ind,0.0,0.0
Guangdong,Clean energy rural electrification,ind,0.04,0.04
Guangdong,Energy access policies,ind,0.0,0.0
Guangdong,Policy barriers,ind,0.00209881941408,0.00437392795883
Guangdong,Clean energy installed capacity,ind,0.0260204871152,0.0345483847981
Guangdong,Growth rate of installed capacity,ind,0.0,8.86902119457e-05
Guangdong,Clean energy electricity generation,ind,0.0169869626178,0.0129245901566
Guangdong,Growth rate of electricity generation,ind,0.0,0.0579083068317
Guangdong,Biofuels production,ind,0.0,0.0
Guangdong,Growth rate biofuels production,ind,0.0,0.0
Guangdong,Average electricity spot prices,ind,0.0,0.0192766523178
Guangdong,Average retail electricity prices,ind,0.041746891345,0.0135345800899
Guangdong,Average residential electricity prices,ind,0.0,0.0
Guangdong,Average commercial electricity prices,ind,0.0,0.0
Guangdong,Average industrial electricity prices,ind,0.0,0.0
Guangdong,Average kerosene prices,ind,0.0,0.0
Guangdong,Average diesel prices,ind,0.0,0.0
Guangdong,Growth rate of power demand,ind,0.0301309831747,0.0124108293243
Guangdong,Electrification rate,ind,0.002,0.00192384769539
Guangdong,Population using solid fuels for cooking,ind,0.0,0.0
Guangdong,Financing and Investments,param,0.883651115252,0.772117792843
Guangdong,Clean energy investments,ind,0.0049721799662,0.00753275110333
Guangdong,Growth rate of clean energy investments,ind,0.093304259144,0.0259408880317
Guangdong,Asset finance investments,ind,0.0,0.0
Guangdong,Corporate finance investments,ind,0.0,0.0
Guangdong,VC/PE investments,ind,0.0,0.0
Guangdong,"Loans, grants, grant programs",ind,0.0,0.0
Guangdong,Local investments,ind,0.0,0.0
Guangdong,Number of Green MFI,ind,0.0,0.0
Guangdong,Green micro-loans,ind,0.0,0.0
Guangdong,Green micro-borrowers,ind,0.0,0.0
Guangdong,Average cost of green micro debt,ind,0.0,0.0
Guangdong,Average cost of debt,ind,0.0808638392857,0.0902770833333
Guangdong,Swap rate,ind,0.0859550561798,0.107884615385
Guangdong,Value chains,param,4.22368421053,1.52105263158
Guangdong,Financial institutions in clean energy,ind,0.15,0.12
Guangdong,Value chains by clean energy sector,ind,0.296052631579,0.0631578947368
Guangdong,Distributed clean energy value chains by sector,ind,0.0,0.0
Guangdong,Clean energy service providers,ind,0.1875,0.045
Guangdong,Distributed clean energy service providers,ind,0.0,0.0
Guangdong,GHG management,param,3.2401277527,2.20350933412
Guangdong,Carbon offsets historical activity,ind,0.075,0.075
Guangdong,CDM risk,ind,0.0625,0.075
Guangdong,Carbon offsets future potential,ind,0.0,0.0
Guangdong,GHG emissions reduction target,ind,0.09375,0.0
Guangdong,GHG country registry,ind,0.05625,0.0
Guangdong,GHG market-based instruments,ind,0.01875,0.0
Guangdong,PMR & NAMA,ind,0.028125,0.028125
Guangdong,Voluntary GHG reporting by corporates,ind,0.000889409817981,0.00180043383948
Guangdong,Investor pressure – PRI signatories,ind,0.000754753087115,0.00060096627884
Guangdong,Corporate energy efficiency initiatives,ind,0.0375,0.0375
Guangdong,Corporate emission reduction policies,ind,0.0375,0.0375
Guangdong,Capacity building – env. business training,ind,0.0375,0.0375
Guangdong,Capacity building – think tanks,ind,0.0375,0.0375
Sichuan,Score,score,2.08082547834,1.11308224067
Sichuan,Enabling framework,param,1.48559211557,0.978386051113
Sichuan,Clean energy policies,ind,0.253522193821,0.173393093224
Sichuan,Power sector structure,ind,0.144545454545,0.0604166666667
Sichuan,Distributed energy regulatory framework,ind,0.0,0.0
Sichuan,Clean energy rural electrification,ind,0.04,0.04
Sichuan,Energy access policies,ind,0.0,0.0
Sichuan,Policy barriers,ind,0.00209881941408,0.00437392795883
Sichuan,Clean energy installed capacity,ind,0.0389791551227,0.0443497334775
Sichuan,Growth rate of installed capacity,ind,0.0173659223401,0.000114233824498
Sichuan,Clean energy electricity generation,ind,0.0284080757091,0.0268780896887
Sichuan,Growth rate of electricity generation,ind,0.0241125004887,0.0141412909371
Sichuan,Biofuels production,ind,0.0,0.0
Sichuan,Growth rate biofuels production,ind,0.0,0.0
Sichuan,Average electricity spot prices,ind,0.0,0.0168171312643
Sichuan,Average retail electricity prices,ind,0.0356322654971,0.00894640570787
Sichuan,Average residential electricity prices,ind,0.0,0.0
Sichuan,Average commercial electricity prices,ind,0.0,0.0
Sichuan,Average industrial electricity prices,ind,0.0,0.0
Sichuan,Average kerosene prices,ind,0.0,0.0
Sichuan,Average diesel prices,ind,0.0,0.0
Sichuan,Growth rate of power demand,ind,0.00757245929052,0.0
Sichuan,Electrification rate,ind,0.002,0.00192384769539
Sichuan,Population using solid fuels for cooking,ind,0.0,0.0
Sichuan,Financing and Investments,param,1.09509998506,0.894355610881
Sichuan,Clean energy investments,ind,0.00657357513746,0.0129824302072
Sichuan,Growth rate of clean energy investments,ind,0.155137524915,0.0571625543391
Sichuan,Asset finance investments,ind,0.0,0.0
Sichuan,Corporate finance investments,ind,0.0,0.0
Sichuan,VC/PE investments,ind,0.0,0.0
Sichuan,"Loans, grants, grant programs",ind,0.0,0.0
Sichuan,Local investments,ind,0.0,0.0
Sichuan,Number of Green MFI,ind,0.0,0.0
Sichuan,Green micro-loans,ind,0.0,0.0
Sichuan,Green micro-borrowers,ind,0.0,0.0
Sichuan,Average cost of green micro debt,ind,0.0,0.0
Sichuan,Average cost of debt,ind,0.0808638392857,0.0902770833333
Sichuan,Swap rate,ind,0.0859550561798,0.107884615385
Sichuan,Value chains,param,4.35526315789,0.902631578947
Sichuan,Financial institutions in clean energy,ind,0.15,0.03
Sichuan,Value chains by clean energy sector,ind,0.315789473684,0.0828947368421
Sichuan,Distributed clean energy value chains by sector,ind,0.0,0.0
Sichuan,Clean energy service providers,ind,0.1875,0.0225
Sichuan,Distributed clean energy service providers,ind,0.0,0.0
Sichuan,GHG management,param,3.3651277527,2.12017600079
Sichuan,Carbon offsets historical activity,ind,0.1125,0.1125
Sichuan,CDM risk,ind,0.0625,0.0625
Sichuan,Carbon offsets future potential,ind,0.0,0.0
Sichuan,GHG emissions reduction target,ind,0.09375,0.0
Sichuan,GHG country registry,ind,0.05625,0.0
Sichuan,GHG market-based instruments,ind,0.0,0.0
Sichuan,PMR & NAMA,ind,0.028125,0.028125
Sichuan,Voluntary GHG reporting by corporates,ind,0.000889409817981,0.00180043383948
Sichuan,Investor pressure – PRI signatories,ind,0.000754753087115,0.00060096627884
Sichuan,Corporate energy efficiency initiatives,ind,0.0375,0.0375
Sichuan,Corporate emission reduction policies,ind,0.0375,0.0375
Sichuan,Capacity building – env. business training,ind,0.0375,0.0375
Sichuan,Capacity building – think tanks,ind,0.0375,0.0
Yunnan,Score,score,2.31155009857,1.20394801189
Yunnan,Enabling framework,param,1.75316562283,1.06948720856
Yunnan,Clean energy policies,ind,0.253522193821,0.173393093224
Yunnan,Power sector structure,ind,0.144545454545,0.0604166666667
Yunnan,Distributed energy regulatory framework,ind,0.0,0.0
Yunnan,Clean energy rural electrification,ind,0.04,0.04
Yunnan,Energy access policies,ind,0.0,0.0
Yunnan,Policy barriers,ind,0.00209881941408,0.00437392795883
Yunnan,Clean energy installed capacity,ind,0.0609154105152,0.0703354407919
Yunnan,Growth rate of installed capacity,ind,0.0113433964596,0.0
Yunnan,Clean energy electricity generation,ind,0.0366910607862,0.0330813649809
Yunnan,Growth rate of electricity generation,ind,0.0302776813377,0.0225683618513
Yunnan,Biofuels production,ind,0.0,0.0
Yunnan,Growth rate biofuels production,ind,0.0,0.0
Yunnan,Average electricity spot prices,ind,0.0,0.0135211233551
Yunnan,Average retail electricity prices,ind,0.0320317044834,0.00818105689888
Yunnan,Average residential electricity prices,ind,0.0,0.0
Yunnan,Average commercial electricity prices,ind,0.0,0.0
Yunnan,Average industrial electricity prices,ind,0.0,0.0
Yunnan,Average kerosene prices,ind,0.0,0.0
Yunnan,Average diesel prices,ind,0.0,0.0
Yunnan,Growth rate of power demand,ind,0.08784052777,0.0
Yunnan,Electrification rate,ind,0.002,0.00192384769539
Yunnan,Population using solid fuels for cooking,ind,0.0,0.0
Yunnan,Financing and Investments,param,1.28154018319,1.03805400679
Yunnan,Clean energy investments,ind,0.0445823782624,0.0651495545986
Yunnan,Growth rate of clean energy investments,ind,0.17306078123,0.0481049487198
Yunnan,Asset finance investments,ind,0.0,0.0
Yunnan,Corporate finance investments,ind,0.0,0.0
Yunnan,VC/PE investments,ind,0.0,0.0
Yunnan,"Loans, grants, grant programs",ind,0.0,0.0
Yunnan,Local investments,ind,0.0,0.0
Yunnan,Number of Green MFI,ind,0.0,0.0
Yunnan,Green micro-loans,ind,0.0,0.0
Yunnan,Green micro-borrowers,ind,0.0,0.0
Yunnan,Average cost of green micro debt,ind,0.0,0.0
Yunnan,Average cost of debt,ind,0.0808638392857,0.0902770833333
Yunnan,Swap rate,ind,0.0859550561798,0.107884615385
Yunnan,Value chains,param,4.47368421053,0.644736842105
Yunnan,Financial institutions in clean energy,ind,0.1875,0.03
Yunnan,Value chains by clean energy sector,ind,0.296052631579,0.0592105263158
Yunnan,Distributed clean energy value chains by sector,ind,0.0,0.0
Yunnan,Clean energy service providers,ind,0.1875,0.0075
Yunnan,Distributed clean energy service providers,ind,0.0,0.0
Yunnan,GHG management,param,3.69846108603,2.45350933412
Yunnan,Carbon offsets historical activity,ind,0.15,0.15
Yunnan,CDM risk,ind,0.075,0.075
Yunnan,Carbon offsets future potential,ind,0.0,0.0
Yunnan,GHG emissions reduction target,ind,0.09375,0.0
Yunnan,GHG country registry,ind,0.05625,0.0
Yunnan,GHG market-based instruments,ind,0.0,0.0
Yunnan,PMR & NAMA,ind,0.028125,0.028125
Yunnan,Voluntary GHG reporting by corporates,ind,0.000889409817981,0.00180043383948
Yunnan,Investor pressure – PRI signatories,ind,0.000754753087115,0.00060096627884
Yunnan,Corporate energy efficiency initiatives,ind,0.0375,0.0375
Yunnan,Corporate emission reduction policies,ind,0.0375,0.0375
Yunnan,Capacity building – env. business training,ind,0.0375,0.0
Yunnan,Capacity building – think tanks,ind,0.0375,0.0375
Xizang,Score,score,1.11419228794,0.95465993653
Xizang,Enabling framework,param,1.78015651191,1.11284050664
Xizang,Clean energy policies,ind,0.253522193821,0.173393093224
Xizang,Power sector structure,ind,0.155454545455,0.0604166666667
Xizang,Distributed energy regulatory framework,ind,0.0,0.0
Xizang,Clean energy rural electrification,ind,0.04,0.04
Xizang,Energy access policies,ind,0.0,0.0
Xizang,Policy barriers,ind,0.00209881941408,0.00437392795883
Xizang,Clean energy installed capacity,ind,0.0674672791663,0.0803709366746
Xizang,Growth rate of installed capacity,ind,0.0307565463151,2.44667486177e-05
Xizang,Clean energy electricity generation,ind,0.0516481923281,0.0487852858803
Xizang,Growth rate of electricity generation,ind,0.0194252469033,0.0146102162779
Xizang,Biofuels production,ind,0.0,0.0
Xizang,Growth rate biofuels production,ind,0.0,0.0
Xizang,Average electricity spot prices,ind,0.0,0.0
Xizang,Average retail electricity prices,ind,0.0325725987128,0.0212377615281
Xizang,Average residential electricity prices,ind,0.0,0.0
Xizang,Average commercial electricity prices,ind,0.0,0.0
Xizang,Average industrial electricity prices,ind,0.0,0.0
Xizang,Average kerosene prices,ind,0.0,0.0
Xizang,Average diesel prices,ind,0.0,0.0
Xizang,Growth rate of power demand,ind,0.0570763663223,0.0
Xizang,Electrification rate,ind,0.00204081632653,0.00192384769539
Xizang,Population using solid fuels for cooking,ind,0.0,0.0
Xizang,Financing and Investments,param,0.866201734222,1.07034198971
Xizang,Clean energy investments,ind,0.0751674174961,0.113328515739
Xizang,Growth rate of clean energy investments,ind,0.017874207305,0.00961238245794
Xizang,Asset finance investments,ind,0.0,0.0
Xizang,Corporate finance investments,ind,0.0,0.0
Xizang,VC/PE investments,ind,0.0,0.0
Xizang,"Loans, grants, grant programs",ind,0.0,0.0
Xizang,Local investments,ind,0.0,0.0
Xizang,Number of Green MFI,ind,0.0,0.0
Xizang,Green micro-loans,ind,0.0,0.0
Xizang,Green micro-borrowers,ind,0.0,0.0
Xizang,Average cost of green micro debt,ind,0.0,0.0
Xizang,Average cost of debt,ind,0.0808638392857,0.0902770833333
Xizang,Swap rate,ind,0.0859550561798,0.107884615385
Xizang,Value chains,param,0.25,0.302631578947
Xizang,Financial institutions in clean energy,ind,0.0375,0.03
Xizang,Value chains by clean energy sector,ind,0.0,0.00789473684211
Xizang,Distributed clean energy value chains by sector,ind,0.0,0.0
Xizang,Clean energy service providers,ind,0.0,0.0075
Xizang,Distributed clean energy service providers,ind,0.0,0.0
Xizang,GHG management,param,0.698461086034,0.953509334122
Xizang,Carbon offsets historical activity,ind,0.0,0.0
Xizang,CDM risk,ind,0.0,0.0
Xizang,Carbon offsets future potential,ind,0.0,0.0
Xizang,GHG emissions reduction target,ind,0.0,0.0
Xizang,GHG country registry,ind,0.0,0.0
Xizang,GHG market-based instruments,ind,0.0,0.0
Xizang,PMR & NAMA,ind,0.028125,0.028125
Xizang,Voluntary GHG reporting by corporates,ind,0.000889409817981,0.00180043383948
Xizang,Investor pressure – PRI signatories,ind,0.000754753087115,0.00060096627884
Xizang,Corporate energy efficiency initiatives,ind,0.0375,0.0375
Xizang,Corporate emission reduction policies,ind,0.0375,0.0375
Xizang,Capacity building – env. business training,ind,0.0,0.0
Xizang,Capacity building – think tanks,ind,0.0,0.0375
Gansu,Score,score,2.25430559544,1.51977698079
Gansu,Enabling framework,param,1.62930203635,1.18784097648
Gansu,Clean energy policies,ind,0.253522193821,0.173393093224
Gansu,Power sector structure,ind,0.144545454545,0.0604166666667
Gansu,Distributed energy regulatory framework,ind,0.0,0.0
Gansu,Clean energy rural electrification,ind,0.04,0.04
Gansu,Energy access policies,ind,0.0,0.0
Gansu,Policy barriers,ind,0.00209881941408,0.00437392795883
Gansu,Clean energy installed capacity,ind,0.0854077719491,0.0864827677296
Gansu,Growth rate of installed capacity,ind,0.034576698669,0.000229363783823
Gansu,Clean energy electricity generation,ind,0.0323937881197,0.0269234871054
Gansu,Growth rate of electricity generation,ind,0.00644750458596,0.0351223845147
Gansu,Biofuels production,ind,0.0,0.0
Gansu,Growth rate biofuels production,ind,0.0,0.0
Gansu,Average electricity spot prices,ind,0.0,0.0123537872205
Gansu,Average retail electricity prices,ind,0.0372701754386,0.0076388828764
Gansu,Average residential electricity prices,ind,0.0,0.0
Gansu,Average commercial electricity prices,ind,0.0,0.0
Gansu,Average industrial electricity prices,ind,0.0,0.0
Gansu,Average kerosene prices,ind,0.0,0.0
