name:es_aa,name:es_var,type_var,2015,2014
Fujian,Tasa de crecimiento de la demanda de energía,ind,0.0125449110833,0.0185986764882
Fujian,Tasa de electrificación,ind,0.00200400801603,0.00192384769539
Fujian,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Fujian,Financiamiento y Inversión,param,0.826444266957,0.757993001682
Fujian,Inversiones en energía limpia,ind,0.00764589554767,0.0149964672151
Fujian,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0734684890739,0.0142397345717
Fujian,Inversiones en activos,ind,0.0,0.0
Fujian,Inversiones en finanzas corporativas,ind,0.0,0.0
Fujian,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Fujian,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Fujian,Inversiones locales,ind,0.0,0.0
Fujian,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Fujian,Microcréditos verdes,ind,0.0,0.0
Fujian,Microprestatarios verdes,ind,0.0,0.0
Fujian,Coste medio de la microdeuda verde,ind,0.0,0.0
Fujian,Coste medio de la deuda,ind,0.0808638392857,0.0902770833333
Fujian,Tasa swap,ind,0.0859550561798,0.107884615385
Fujian,Cadenas de valor,param,3.97697368421,1.02631578947
Fujian,Instituciones financieras en relación a la energía limpia,ind,0.1125,0.06
Fujian,Cadenas de valor de energía limpia por sector,ind,0.305921052632,0.0789473684211
Fujian,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Fujian,Proveedores de servicios de energía limpia,ind,0.178125,0.015
Fujian,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Fujian,Gestión de GEI,param,2.78179441937,1.28684266746
Fujian,Actividad histórica de derechos de emisión de carbono,ind,0.0375,0.0375
Fujian,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.05,0.05
Fujian,Potencial de proyectos,ind,0.0,0.0
Fujian,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.09375,0.0
Fujian,Registro de GEI,ind,0.05625,0.0
Fujian,Instrumentos basados en el mercado,ind,0.0,0.0
Fujian,Instrumentos de PMR & NAMA,ind,0.028125,0.028125
Fujian,Iniciativa de reporte global,ind,0.000889409817981,0.00180043383948
Fujian,Principios de inversión responsable,ind,0.000754753087115,0.00060096627884
Fujian,Iniciativas de eficiencia energética,ind,0.0375,0.0375
Fujian,Políticas de reducción de emisiones,ind,0.0375,0.0375
Fujian,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0
Fujian,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0
Shandong,Puntaje,score,1.96565725087,1.13904905055
Shandong,Marco Propicio,param,1.33188951335,1.12904767898
Shandong,Políticas de energía limpia,ind,0.253522193821,0.173393093224
Shandong,Estructura del sector energético,ind,0.144545454545,0.0604166666667
Shandong,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Shandong,Electrificación rural de energía limpia,ind,0.04,0.04
Shandong,Políticas de acceso a la energía,ind,0.0,0.0
Shandong,Obstáculos políticos,ind,0.00209881941408,0.00437392795883
Shandong,Capacidad instalada de energía limpia,ind,0.0244402445746,0.025879414763
Shandong,Tasa de crecimiento de la capacidad instalada,ind,0.0,0.00033183357312
Shandong,Generación eléctrica de energía limpia,ind,0.0074631824918,0.00586613611839
Shandong,Tasa de crecimiento de generación eléctrica,ind,0.0144378131178,0.0857172932263
Shandong,Producción de biocombustibles,ind,0.0,0.0
Shandong,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Shandong,Precio promedio de la electricidad spot,ind,0.0,0.0165924034523
Shandong,Precio promedio de la electricidad al por menor,ind,0.0357195901754,0.0117607591011
Shandong,Precio promedio de la electricidad residencial,ind,0.0,0.0
Shandong,Precio promedio de la electricidad comercial,ind,0.0,0.0
Shandong,Precio promedio de la electricidad industrial,ind,0.0,0.0
Shandong,Precio promedio de queroseno,ind,0.0,0.0
Shandong,Precio promedio de diesel,ind,0.0,0.0
Shandong,Tasa de crecimiento de la demanda de energía,ind,0.00852850719902,0.0253636958115
Shandong,Tasa de electrificación,ind,0.002,0.00192384769539
Shandong,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Shandong,Financiamiento y Inversión,param,0.802107608737,0.825204911938
Shandong,Inversiones en energía limpia,ind,0.0132178316462,0.0208482761254
Shandong,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0605955555095,0.0285514987379
Shandong,Inversiones en activos,ind,0.0,0.0
Shandong,Inversiones en finanzas corporativas,ind,0.0,0.0
Shandong,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Shandong,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Shandong,Inversiones locales,ind,0.0,0.0
Shandong,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Shandong,Microcréditos verdes,ind,0.0,0.0
Shandong,Microprestatarios verdes,ind,0.0,0.0
Shandong,Coste medio de la microdeuda verde,ind,0.0,0.0
Shandong,Coste medio de la deuda,ind,0.0808638392857,0.0902770833333
Shandong,Tasa swap,ind,0.0859550561798,0.107884615385
Shandong,Cadenas de valor,param,4.75,1.22894736842
Shandong,Instituciones financieras en relación a la energía limpia,ind,0.15,0.06
Shandong,Cadenas de valor de energía limpia por sector,ind,0.375,0.0868421052632
Shandong,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Shandong,Proveedores de servicios de energía limpia,ind,0.1875,0.0375
Shandong,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Shandong,Gestión de GEI,param,3.19846108603,1.70350933412
Shandong,Actividad histórica de derechos de emisión de carbono,ind,0.075,0.0375
Shandong,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.075,0.075
Shandong,Potencial de proyectos,ind,0.0,0.0
Shandong,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.09375,0.0
Shandong,Registro de GEI,ind,0.05625,0.0
Shandong,Instrumentos basados en el mercado,ind,0.0,0.0
Shandong,Instrumentos de PMR & NAMA,ind,0.028125,0.028125
Shandong,Iniciativa de reporte global,ind,0.000889409817981,0.00180043383948
Shandong,Principios de inversión responsable,ind,0.000754753087115,0.00060096627884
Shandong,Iniciativas de eficiencia energética,ind,0.0375,0.0375
Shandong,Políticas de reducción de emisiones,ind,0.0375,0.0375
Shandong,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0
Shandong,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0375
Hubei,Puntaje,score,2.01989473098,0.999386367616
Hubei,Marco Propicio,param,1.41256444848,0.946671653568
Hubei,Políticas de energía limpia,ind,0.253522193821,0.173393093224
Hubei,Estructura del sector energético,ind,0.144545454545,0.0604166666667
Hubei,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Hubei,Electrificación rural de energía limpia,ind,0.04,0.04
Hubei,Políticas de acceso a la energía,ind,0.0,0.0
Hubei,Obstáculos políticos,ind,0.00209881941408,0.00437392795883
Hubei,Capacidad instalada de energía limpia,ind,0.0177349756008,0.0192237735681
Hubei,Tasa de crecimiento de la capacidad instalada,ind,0.00943642704567,0.00018030167626
Hubei,Generación eléctrica de energía limpia,ind,0.0237372451713,0.0144192847623
Hubei,Tasa de crecimiento de generación eléctrica,ind,0.0199217859484,0.0186319297946
Hubei,Producción de biocombustibles,ind,0.0,0.0
Hubei,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Hubei,Precio promedio de la electricidad spot,ind,0.0,0.0176561150958
Hubei,Precio promedio de la electricidad al por menor,ind,0.038845244152,0.0116533573483
Hubei,Precio promedio de la electricidad residencial,ind,0.0,0.0
Hubei,Precio promedio de la electricidad comercial,ind,0.0,0.0
Hubei,Precio promedio de la electricidad industrial,ind,0.0,0.0
Hubei,Precio promedio de queroseno,ind,0.0,0.0
Hubei,Precio promedio de diesel,ind,0.0,0.0
Hubei,Tasa de crecimiento de la demanda de energía,ind,0.0131836336942,0.0167963636364
Hubei,Tasa de electrificación,ind,0.002,0.00192384769539
Hubei,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Hubei,Financiamiento y Inversión,param,1.21305192718,0.851076283394
Hubei,Inversiones en energía limpia,ind,0.00867985659057,0.011188205613
Hubei,Tasa de crecimiento de las inversiones en energía limpia,ind,0.188416826098,0.0459729806871
Hubei,Inversiones en activos,ind,0.0,0.0
Hubei,Inversiones en finanzas corporativas,ind,0.0,0.0
Hubei,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Hubei,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Hubei,Inversiones locales,ind,0.0,0.0
Hubei,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Hubei,Microcréditos verdes,ind,0.0,0.0
Hubei,Microprestatarios verdes,ind,0.0,0.0
Hubei,Coste medio de la microdeuda verde,ind,0.0,0.0
Hubei,Coste medio de la deuda,ind,0.0808638392857,0.0902770833333
Hubei,Tasa swap,ind,0.0859550561798,0.107884615385
Hubei,Cadenas de valor,param,4.15789473684,0.815789473684
Hubei,Instituciones financieras en relación a la energía limpia,ind,0.15,0.06
Hubei,Cadenas de valor de energía limpia por sector,ind,0.286184210526,0.0473684210526
Hubei,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Hubei,Proveedores de servicios de energía limpia,ind,0.1875,0.015
Hubei,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Hubei,Gestión de GEI,param,3.1151277527,1.62017600079
Hubei,Actividad histórica de derechos de emisión de carbono,ind,0.075,0.0375
Hubei,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0625,0.0625
Hubei,Potencial de proyectos,ind,0.0,0.0
Hubei,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.09375,0.0
Hubei,Registro de GEI,ind,0.05625,0.0
Hubei,Instrumentos basados en el mercado,ind,0.0,0.0
Hubei,Instrumentos de PMR & NAMA,ind,0.028125,0.028125
Hubei,Iniciativa de reporte global,ind,0.000889409817981,0.00180043383948
Hubei,Principios de inversión responsable,ind,0.000754753087115,0.00060096627884
Hubei,Iniciativas de eficiencia energética,ind,0.0375,0.0375
Hubei,Políticas de reducción de emisiones,ind,0.0375,0.0375
Hubei,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0
Hubei,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0375
Guangdong,Puntaje,score,1.94171892109,1.22111920198
Guangdong,Marco Propicio,param,1.39262948008,1.07699892319
Guangdong,Políticas de energía limpia,ind,0.253522193821,0.173393093224
Guangdong,Estructura del sector energético,ind,0.144545454545,0.0604166666667
Guangdong,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Guangdong,Electrificación rural de energía limpia,ind,0.04,0.04
Guangdong,Políticas de acceso a la energía,ind,0.0,0.0
Guangdong,Obstáculos políticos,ind,0.00209881941408,0.00437392795883
Guangdong,Capacidad instalada de energía limpia,ind,0.0260204871152,0.0345483847981
Guangdong,Tasa de crecimiento de la capacidad instalada,ind,0.0,8.86902119457e-05
Guangdong,Generación eléctrica de energía limpia,ind,0.0169869626178,0.0129245901566
Guangdong,Tasa de crecimiento de generación eléctrica,ind,0.0,0.0579083068317
Guangdong,Producción de biocombustibles,ind,0.0,0.0
Guangdong,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Guangdong,Precio promedio de la electricidad spot,ind,0.0,0.0192766523178
Guangdong,Precio promedio de la electricidad al por menor,ind,0.041746891345,0.0135345800899
Guangdong,Precio promedio de la electricidad residencial,ind,0.0,0.0
Guangdong,Precio promedio de la electricidad comercial,ind,0.0,0.0
Guangdong,Precio promedio de la electricidad industrial,ind,0.0,0.0
Guangdong,Precio promedio de queroseno,ind,0.0,0.0
Guangdong,Precio promedio de diesel,ind,0.0,0.0
Guangdong,Tasa de crecimiento de la demanda de energía,ind,0.0301309831747,0.0124108293243
Guangdong,Tasa de electrificación,ind,0.002,0.00192384769539
Guangdong,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Guangdong,Financiamiento y Inversión,param,0.883651115252,0.772117792843
Guangdong,Inversiones en energía limpia,ind,0.0049721799662,0.00753275110333
Guangdong,Tasa de crecimiento de las inversiones en energía limpia,ind,0.093304259144,0.0259408880317
Guangdong,Inversiones en activos,ind,0.0,0.0
Guangdong,Inversiones en finanzas corporativas,ind,0.0,0.0
Guangdong,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Guangdong,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Guangdong,Inversiones locales,ind,0.0,0.0
Guangdong,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Guangdong,Microcréditos verdes,ind,0.0,0.0
Guangdong,Microprestatarios verdes,ind,0.0,0.0
Guangdong,Coste medio de la microdeuda verde,ind,0.0,0.0
Guangdong,Coste medio de la deuda,ind,0.0808638392857,0.0902770833333
Guangdong,Tasa swap,ind,0.0859550561798,0.107884615385
Guangdong,Cadenas de valor,param,4.22368421053,1.52105263158
Guangdong,Instituciones financieras en relación a la energía limpia,ind,0.15,0.12
Guangdong,Cadenas de valor de energía limpia por sector,ind,0.296052631579,0.0631578947368
Guangdong,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Guangdong,Proveedores de servicios de energía limpia,ind,0.1875,0.045
Guangdong,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Guangdong,Gestión de GEI,param,3.2401277527,2.20350933412
Guangdong,Actividad histórica de derechos de emisión de carbono,ind,0.075,0.075
Guangdong,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0625,0.075
Guangdong,Potencial de proyectos,ind,0.0,0.0
Guangdong,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.09375,0.0
Guangdong,Registro de GEI,ind,0.05625,0.0
Guangdong,Instrumentos basados en el mercado,ind,0.01875,0.0
Guangdong,Instrumentos de PMR & NAMA,ind,0.028125,0.028125
Guangdong,Iniciativa de reporte global,ind,0.000889409817981,0.00180043383948
Guangdong,Principios de inversión responsable,ind,0.000754753087115,0.00060096627884
Guangdong,Iniciativas de eficiencia energética,ind,0.0375,0.0375
Guangdong,Políticas de reducción de emisiones,ind,0.0375,0.0375
Guangdong,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0375
Guangdong,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0375
Sichuan,Puntaje,score,2.08082547834,1.11308224067
Sichuan,Marco Propicio,param,1.48559211557,0.978386051113
Sichuan,Políticas de energía limpia,ind,0.253522193821,0.173393093224
Sichuan,Estructura del sector energético,ind,0.144545454545,0.0604166666667
Sichuan,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Sichuan,Electrificación rural de energía limpia,ind,0.04,0.04
Sichuan,Políticas de acceso a la energía,ind,0.0,0.0
Sichuan,Obstáculos políticos,ind,0.00209881941408,0.00437392795883
Sichuan,Capacidad instalada de energía limpia,ind,0.0389791551227,0.0443497334775
Sichuan,Tasa de crecimiento de la capacidad instalada,ind,0.0173659223401,0.000114233824498
Sichuan,Generación eléctrica de energía limpia,ind,0.0284080757091,0.0268780896887
Sichuan,Tasa de crecimiento de generación eléctrica,ind,0.0241125004887,0.0141412909371
Sichuan,Producción de biocombustibles,ind,0.0,0.0
Sichuan,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Sichuan,Precio promedio de la electricidad spot,ind,0.0,0.0168171312643
Sichuan,Precio promedio de la electricidad al por menor,ind,0.0356322654971,0.00894640570787
Sichuan,Precio promedio de la electricidad residencial,ind,0.0,0.0
Sichuan,Precio promedio de la electricidad comercial,ind,0.0,0.0
Sichuan,Precio promedio de la electricidad industrial,ind,0.0,0.0
Sichuan,Precio promedio de queroseno,ind,0.0,0.0
Sichuan,Precio promedio de diesel,ind,0.0,0.0
Sichuan,Tasa de crecimiento de la demanda de energía,ind,0.00757245929052,0.0
Sichuan,Tasa de electrificación,ind,0.002,0.00192384769539
Sichuan,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Sichuan,Financiamiento y Inversión,param,1.09509998506,0.894355610881
Sichuan,Inversiones en energía limpia,ind,0.00657357513746,0.0129824302072
Sichuan,Tasa de crecimiento de las inversiones en energía limpia,ind,0.155137524915,0.0571625543391
Sichuan,Inversiones en activos,ind,0.0,0.0
Sichuan,Inversiones en finanzas corporativas,ind,0.0,0.0
Sichuan,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Sichuan,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Sichuan,Inversiones locales,ind,0.0,0.0
Sichuan,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Sichuan,Microcréditos verdes,ind,0.0,0.0
Sichuan,Microprestatarios verdes,ind,0.0,0.0
Sichuan,Coste medio de la microdeuda verde,ind,0.0,0.0
Sichuan,Coste medio de la deuda,ind,0.0808638392857,0.0902770833333
Sichuan,Tasa swap,ind,0.0859550561798,0.107884615385
Sichuan,Cadenas de valor,param,4.35526315789,0.902631578947
Sichuan,Instituciones financieras en relación a la energía limpia,ind,0.15,0.03
Sichuan,Cadenas de valor de energía limpia por sector,ind,0.315789473684,0.0828947368421
Sichuan,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Sichuan,Proveedores de servicios de energía limpia,ind,0.1875,0.0225
Sichuan,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Sichuan,Gestión de GEI,param,3.3651277527,2.12017600079
Sichuan,Actividad histórica de derechos de emisión de carbono,ind,0.1125,0.1125
Sichuan,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0625,0.0625
Sichuan,Potencial de proyectos,ind,0.0,0.0
Sichuan,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.09375,0.0
Sichuan,Registro de GEI,ind,0.05625,0.0
Sichuan,Instrumentos basados en el mercado,ind,0.0,0.0
Sichuan,Instrumentos de PMR & NAMA,ind,0.028125,0.028125
Sichuan,Iniciativa de reporte global,ind,0.000889409817981,0.00180043383948
Sichuan,Principios de inversión responsable,ind,0.000754753087115,0.00060096627884
Sichuan,Iniciativas de eficiencia energética,ind,0.0375,0.0375
Sichuan,Políticas de reducción de emisiones,ind,0.0375,0.0375
Sichuan,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0375
Sichuan,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0
Yunnan,Puntaje,score,2.31155009857,1.20394801189
Yunnan,Marco Propicio,param,1.75316562283,1.06948720856
Yunnan,Políticas de energía limpia,ind,0.253522193821,0.173393093224
Yunnan,Estructura del sector energético,ind,0.144545454545,0.0604166666667
Yunnan,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Yunnan,Electrificación rural de energía limpia,ind,0.04,0.04
Yunnan,Políticas de acceso a la energía,ind,0.0,0.0
Yunnan,Obstáculos políticos,ind,0.00209881941408,0.00437392795883
Yunnan,Capacidad instalada de energía limpia,ind,0.0609154105152,0.0703354407919
Yunnan,Tasa de crecimiento de la capacidad instalada,ind,0.0113433964596,0.0
Yunnan,Generación eléctrica de energía limpia,ind,0.0366910607862,0.0330813649809
Yunnan,Tasa de crecimiento de generación eléctrica,ind,0.0302776813377,0.0225683618513
Yunnan,Producción de biocombustibles,ind,0.0,0.0
Yunnan,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Yunnan,Precio promedio de la electricidad spot,ind,0.0,0.0135211233551
Yunnan,Precio promedio de la electricidad al por menor,ind,0.0320317044834,0.00818105689888
Yunnan,Precio promedio de la electricidad residencial,ind,0.0,0.0
Yunnan,Precio promedio de la electricidad comercial,ind,0.0,0.0
Yunnan,Precio promedio de la electricidad industrial,ind,0.0,0.0
Yunnan,Precio promedio de queroseno,ind,0.0,0.0
Yunnan,Precio promedio de diesel,ind,0.0,0.0
Yunnan,Tasa de crecimiento de la demanda de energía,ind,0.08784052777,0.0
Yunnan,Tasa de electrificación,ind,0.002,0.00192384769539
Yunnan,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Yunnan,Financiamiento y Inversión,param,1.28154018319,1.03805400679
Yunnan,Inversiones en energía limpia,ind,0.0445823782624,0.0651495545986
Yunnan,Tasa de crecimiento de las inversiones en energía limpia,ind,0.17306078123,0.0481049487198
Yunnan,Inversiones en activos,ind,0.0,0.0
Yunnan,Inversiones en finanzas corporativas,ind,0.0,0.0
Yunnan,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Yunnan,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Yunnan,Inversiones locales,ind,0.0,0.0
Yunnan,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Yunnan,Microcréditos verdes,ind,0.0,0.0
Yunnan,Microprestatarios verdes,ind,0.0,0.0
Yunnan,Coste medio de la microdeuda verde,ind,0.0,0.0
Yunnan,Coste medio de la deuda,ind,0.0808638392857,0.0902770833333
Yunnan,Tasa swap,ind,0.0859550561798,0.107884615385
Yunnan,Cadenas de valor,param,4.47368421053,0.644736842105
Yunnan,Instituciones financieras en relación a la energía limpia,ind,0.1875,0.03
Yunnan,Cadenas de valor de energía limpia por sector,ind,0.296052631579,0.0592105263158
Yunnan,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Yunnan,Proveedores de servicios de energía limpia,ind,0.1875,0.0075
Yunnan,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Yunnan,Gestión de GEI,param,3.69846108603,2.45350933412
Yunnan,Actividad histórica de derechos de emisión de carbono,ind,0.15,0.15
Yunnan,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.075,0.075
Yunnan,Potencial de proyectos,ind,0.0,0.0
Yunnan,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.09375,0.0
Yunnan,Registro de GEI,ind,0.05625,0.0
Yunnan,Instrumentos basados en el mercado,ind,0.0,0.0
Yunnan,Instrumentos de PMR & NAMA,ind,0.028125,0.028125
Yunnan,Iniciativa de reporte global,ind,0.000889409817981,0.00180043383948
Yunnan,Principios de inversión responsable,ind,0.000754753087115,0.00060096627884
Yunnan,Iniciativas de eficiencia energética,ind,0.0375,0.0375
Yunnan,Políticas de reducción de emisiones,ind,0.0375,0.0375
Yunnan,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0
Yunnan,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0375
Xizang,Puntaje,score,1.11419228794,0.95465993653
Xizang,Marco Propicio,param,1.78015651191,1.11284050664
Xizang,Políticas de energía limpia,ind,0.253522193821,0.173393093224
Xizang,Estructura del sector energético,ind,0.155454545455,0.0604166666667
Xizang,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Xizang,Electrificación rural de energía limpia,ind,0.04,0.04
Xizang,Políticas de acceso a la energía,ind,0.0,0.0
Xizang,Obstáculos políticos,ind,0.00209881941408,0.00437392795883
Xizang,Capacidad instalada de energía limpia,ind,0.0674672791663,0.0803709366746
Xizang,Tasa de crecimiento de la capacidad instalada,ind,0.0307565463151,2.44667486177e-05
Xizang,Generación eléctrica de energía limpia,ind,0.0516481923281,0.0487852858803
Xizang,Tasa de crecimiento de generación eléctrica,ind,0.0194252469033,0.0146102162779
Xizang,Producción de biocombustibles,ind,0.0,0.0
Xizang,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Xizang,Precio promedio de la electricidad spot,ind,0.0,0.0
Xizang,Precio promedio de la electricidad al por menor,ind,0.0325725987128,0.0212377615281
Xizang,Precio promedio de la electricidad residencial,ind,0.0,0.0
Xizang,Precio promedio de la electricidad comercial,ind,0.0,0.0
Xizang,Precio promedio de la electricidad industrial,ind,0.0,0.0
Xizang,Precio promedio de queroseno,ind,0.0,0.0
Xizang,Precio promedio de diesel,ind,0.0,0.0
Xizang,Tasa de crecimiento de la demanda de energía,ind,0.0570763663223,0.0
Xizang,Tasa de electrificación,ind,0.00204081632653,0.00192384769539
Xizang,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Xizang,Financiamiento y Inversión,param,0.866201734222,1.07034198971
Xizang,Inversiones en energía limpia,ind,0.0751674174961,0.113328515739
Xizang,Tasa de crecimiento de las inversiones en energía limpia,ind,0.017874207305,0.00961238245794
Xizang,Inversiones en activos,ind,0.0,0.0
Xizang,Inversiones en finanzas corporativas,ind,0.0,0.0
Xizang,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Xizang,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Xizang,Inversiones locales,ind,0.0,0.0
Xizang,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Xizang,Microcréditos verdes,ind,0.0,0.0
Xizang,Microprestatarios verdes,ind,0.0,0.0
Xizang,Coste medio de la microdeuda verde,ind,0.0,0.0
Xizang,Coste medio de la deuda,ind,0.0808638392857,0.0902770833333
Xizang,Tasa swap,ind,0.0859550561798,0.107884615385
Xizang,Cadenas de valor,param,0.25,0.302631578947
Xizang,Instituciones financieras en relación a la energía limpia,ind,0.0375,0.03
Xizang,Cadenas de valor de energía limpia por sector,ind,0.0,0.00789473684211
Xizang,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Xizang,Proveedores de servicios de energía limpia,ind,0.0,0.0075
Xizang,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Xizang,Gestión de GEI,param,0.698461086034,0.953509334122
Xizang,Actividad histórica de derechos de emisión de carbono,ind,0.0,0.0
Xizang,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0,0.0
Xizang,Potencial de proyectos,ind,0.0,0.0
Xizang,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0,0.0
Xizang,Registro de GEI,ind,0.0,0.0
Xizang,Instrumentos basados en el mercado,ind,0.0,0.0
Xizang,Instrumentos de PMR & NAMA,ind,0.028125,0.028125
Xizang,Iniciativa de reporte global,ind,0.000889409817981,0.00180043383948
Xizang,Principios de inversión responsable,ind,0.000754753087115,0.00060096627884
Xizang,Iniciativas de eficiencia energética,ind,0.0375,0.0375
Xizang,Políticas de reducción de emisiones,ind,0.0375,0.0375
Xizang,Formación empresarial centrada en el medioambiente,ind,0.0,0.0
Xizang,‘Think tanks’ centrado en el medioambiente,ind,0.0,0.0375
Gansu,Puntaje,score,2.25430559544,1.51977698079
Gansu,Marco Propicio,param,1.62930203635,1.18784097648
Gansu,Políticas de energía limpia,ind,0.253522193821,0.173393093224
Gansu,Estructura del sector energético,ind,0.144545454545,0.0604166666667
Gansu,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Gansu,Electrificación rural de energía limpia,ind,0.04,0.04
Gansu,Políticas de acceso a la energía,ind,0.0,0.0
Gansu,Obstáculos políticos,ind,0.00209881941408,0.00437392795883
Gansu,Capacidad instalada de energía limpia,ind,0.0854077719491,0.0864827677296
Gansu,Tasa de crecimiento de la capacidad instalada,ind,0.034576698669,0.000229363783823
Gansu,Generación eléctrica de energía limpia,ind,0.0323937881197,0.0269234871054
Gansu,Tasa de crecimiento de generación eléctrica,ind,0.00644750458596,0.0351223845147
Gansu,Producción de biocombustibles,ind,0.0,0.0
Gansu,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Gansu,Precio promedio de la electricidad spot,ind,0.0,0.0123537872205
Gansu,Precio promedio de la electricidad al por menor,ind,0.0372701754386,0.0076388828764
Gansu,Precio promedio de la electricidad residencial,ind,0.0,0.0
Gansu,Precio promedio de la electricidad comercial,ind,0.0,0.0
Gansu,Precio promedio de la electricidad industrial,ind,0.0,0.0
Gansu,Precio promedio de queroseno,ind,0.0,0.0
Gansu,Precio promedio de diesel,ind,0.0,0.0
Gansu,Tasa de crecimiento de la demanda de energía,ind,0.0134543999814,0.0262781818182
Gansu,Tasa de electrificación,ind,0.00200400801603,0.00192384769539
Gansu,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
