name:es_aa,name:es_var,type_var,2014
Nei Mongol,Inversiones en finanzas corporativas,ind,0.0
Nei Mongol,Inversiones en capital de riesgo / capital privado,ind,0.0
Nei Mongol,"Préstamos, donaciones, programas de donaciones",ind,0.0
Nei Mongol,Inversiones locales,ind,0.0
Nei Mongol,Número de instituciones de microfinanzas verdes,ind,0.0
Nei Mongol,Microcréditos verdes,ind,0.0
Nei Mongol,Microprestatarios verdes,ind,0.0
Nei Mongol,Coste medio de la microdeuda verde,ind,0.0
Nei Mongol,Coste medio de la deuda,ind,0.0902770833333
Nei Mongol,Tasa swap,ind,0.107884615385
Nei Mongol,Cadenas de valor,param,1.35855263158
Nei Mongol,Instituciones financieras en relación a la energía limpia,ind,0.0375
Nei Mongol,Cadenas de valor de energía limpia por sector,ind,0.138157894737
Nei Mongol,Cadenas de valor de energía limpia distribuida por sector,ind,0.0
Nei Mongol,Proveedores de servicios de energía limpia,ind,0.028125
Nei Mongol,Proveedores de servicios de energía limpia distribuida,ind,0.0
Nei Mongol,Gestión de GEI,param,2.45350933412
Nei Mongol,Actividad histórica de derechos de emisión de carbono,ind,0.15
Nei Mongol,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.075
Nei Mongol,Potencial de proyectos,ind,0.0
Nei Mongol,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0
Nei Mongol,Registro de GEI,ind,0.0
Nei Mongol,Instrumentos basados en el mercado,ind,0.0
Nei Mongol,Instrumentos de PMR & NAMA,ind,0.028125
Nei Mongol,Iniciativa de reporte global,ind,0.00180043383948
Nei Mongol,Principios de inversión responsable,ind,0.00060096627884
Nei Mongol,Iniciativas de eficiencia energética,ind,0.0375
Nei Mongol,Políticas de reducción de emisiones,ind,0.0375
Nei Mongol,Formación empresarial centrada en el medioambiente,ind,0.0375
Nei Mongol,‘Think tanks’ centrado en el medioambiente,ind,0.0
Jilin,Puntaje,score,1.24894235311
Jilin,Marco Propicio,param,1.28883078286
Jilin,Políticas de energía limpia,ind,0.260089639837
Jilin,Estructura del sector energético,ind,0.0725
Jilin,Marco regulatorio de la energía distribuida,ind,0.0
Jilin,Electrificación rural de energía limpia,ind,0.04
Jilin,Políticas de acceso a la energía,ind,0.0
Jilin,Obstáculos políticos,ind,0.00437392795883
Jilin,Capacidad instalada de energía limpia,ind,0.0548738240478
Jilin,Tasa de crecimiento de la capacidad instalada,ind,0.000131286915086
Jilin,Generación eléctrica de energía limpia,ind,0.0182760001375
Jilin,Tasa de crecimiento de generación eléctrica,ind,0.0201957768731
Jilin,Producción de biocombustibles,ind,0.0
Jilin,Tasa de crecimiento de la producción de biocombustibles,ind,0.0
Jilin,Precio promedio de la electricidad spot,ind,0.025157030065
Jilin,Precio promedio de la electricidad al por menor,ind,0.0183316208989
Jilin,Precio promedio de la electricidad residencial,ind,0.0
Jilin,Precio promedio de la electricidad comercial,ind,0.0
Jilin,Precio promedio de la electricidad industrial,ind,0.0
Jilin,Precio promedio de queroseno,ind,0.0
Jilin,Precio promedio de diesel,ind,0.0
Jilin,Tasa de crecimiento de la demanda de energía,ind,0.0
Jilin,Tasa de electrificación,ind,0.00160320641283
Jilin,Población que utiliza combustibles sólidos para cocinar,ind,0.0
Jilin,Financiamiento y Inversión,param,0.824853360882
Jilin,Inversiones en energía limpia,ind,0.043818637036
Jilin,Tasa de crecimiento de las inversiones en energía limpia,ind,0.00547567251067
Jilin,Inversiones en activos,ind,0.0
Jilin,Inversiones en finanzas corporativas,ind,0.0
Jilin,Inversiones en capital de riesgo / capital privado,ind,0.0
Jilin,"Préstamos, donaciones, programas de donaciones",ind,0.0
Jilin,Inversiones locales,ind,0.0
Jilin,Número de instituciones de microfinanzas verdes,ind,0.0
Jilin,Microcréditos verdes,ind,0.0
Jilin,Microprestatarios verdes,ind,0.0
Jilin,Coste medio de la microdeuda verde,ind,0.0
Jilin,Coste medio de la deuda,ind,0.0902770833333
Jilin,Tasa swap,ind,0.107884615385
Jilin,Cadenas de valor,param,1.03618421053
Jilin,Instituciones financieras en relación a la energía limpia,ind,0.0375
Jilin,Cadenas de valor de energía limpia por sector,ind,0.108552631579
Jilin,Cadenas de valor de energía limpia distribuida por sector,ind,0.0
Jilin,Proveedores de servicios de energía limpia,ind,0.009375
Jilin,Proveedores de servicios de energía limpia distribuida,ind,0.0
Jilin,Gestión de GEI,param,2.20350933412
Jilin,Actividad histórica de derechos de emisión de carbono,ind,0.075
Jilin,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.075
Jilin,Potencial de proyectos,ind,0.0
Jilin,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0
Jilin,Registro de GEI,ind,0.0
Jilin,Instrumentos basados en el mercado,ind,0.0
Jilin,Instrumentos de PMR & NAMA,ind,0.028125
Jilin,Iniciativa de reporte global,ind,0.00180043383948
Jilin,Principios de inversión responsable,ind,0.00060096627884
Jilin,Iniciativas de eficiencia energética,ind,0.0375
Jilin,Políticas de reducción de emisiones,ind,0.0375
Jilin,Formación empresarial centrada en el medioambiente,ind,0.0375
Jilin,‘Think tanks’ centrado en el medioambiente,ind,0.0375
Heilongjiang,Puntaje,score,1.25674092098
Heilongjiang,Marco Propicio,param,1.31985236754
Heilongjiang,Políticas de energía limpia,ind,0.260089639837
Heilongjiang,Estructura del sector energético,ind,0.0725
Heilongjiang,Marco regulatorio de la energía distribuida,ind,0.0
Heilongjiang,Electrificación rural de energía limpia,ind,0.04
Heilongjiang,Políticas de acceso a la energía,ind,0.0
Heilongjiang,Obstáculos políticos,ind,0.00437392795883
Heilongjiang,Capacidad instalada de energía limpia,ind,0.0628470650404
Heilongjiang,Tasa de crecimiento de la capacidad instalada,ind,0.000247498531665
Heilongjiang,Generación eléctrica de energía limpia,ind,0.0176435197103
Heilongjiang,Tasa de crecimiento de generación eléctrica,ind,0.0209421299063
Heilongjiang,Producción de biocombustibles,ind,0.0
Heilongjiang,Tasa de crecimiento de la producción de biocombustibles,ind,0.0
Heilongjiang,Precio promedio de la electricidad spot,ind,0.025157030065
Heilongjiang,Precio promedio de la electricidad al por menor,ind,0.0170008247191
Heilongjiang,Precio promedio de la electricidad residencial,ind,0.0
Heilongjiang,Precio promedio de la electricidad comercial,ind,0.0
Heilongjiang,Precio promedio de la electricidad industrial,ind,0.0
Heilongjiang,Precio promedio de queroseno,ind,0.0
Heilongjiang,Precio promedio de diesel,ind,0.0
Heilongjiang,Tasa de crecimiento de la demanda de energía,ind,0.00553610483395
Heilongjiang,Tasa de electrificación,ind,0.00160320641283
Heilongjiang,Población que utiliza combustibles sólidos para cocinar,ind,0.0
Heilongjiang,Financiamiento y Inversión,param,0.903236474238
Heilongjiang,Inversiones en energía limpia,ind,0.0471219980645
Heilongjiang,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0256872454889
Heilongjiang,Inversiones en activos,ind,0.0
Heilongjiang,Inversiones en finanzas corporativas,ind,0.0
Heilongjiang,Inversiones en capital de riesgo / capital privado,ind,0.0
Heilongjiang,"Préstamos, donaciones, programas de donaciones",ind,0.0
Heilongjiang,Inversiones locales,ind,0.0
Heilongjiang,Número de instituciones de microfinanzas verdes,ind,0.0
Heilongjiang,Microcréditos verdes,ind,0.0
Heilongjiang,Microprestatarios verdes,ind,0.0
Heilongjiang,Coste medio de la microdeuda verde,ind,0.0
Heilongjiang,Coste medio de la deuda,ind,0.0902770833333
Heilongjiang,Tasa swap,ind,0.107884615385
Heilongjiang,Cadenas de valor,param,1.34868421053
Heilongjiang,Instituciones financieras en relación a la energía limpia,ind,0.075
Heilongjiang,Cadenas de valor de energía limpia por sector,ind,0.108552631579
Heilongjiang,Cadenas de valor de energía limpia distribuida por sector,ind,0.0
Heilongjiang,Proveedores de servicios de energía limpia,ind,0.01875
Heilongjiang,Proveedores de servicios de energía limpia distribuida,ind,0.0
Heilongjiang,Gestión de GEI,param,1.70350933412
Heilongjiang,Actividad histórica de derechos de emisión de carbono,ind,0.0375
Heilongjiang,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0375
Heilongjiang,Potencial de proyectos,ind,0.0
Heilongjiang,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0
Heilongjiang,Registro de GEI,ind,0.0
Heilongjiang,Instrumentos basados en el mercado,ind,0.0
Heilongjiang,Instrumentos de PMR & NAMA,ind,0.028125
Heilongjiang,Iniciativa de reporte global,ind,0.00180043383948
Heilongjiang,Principios de inversión responsable,ind,0.00060096627884
Heilongjiang,Iniciativas de eficiencia energética,ind,0.0375
Heilongjiang,Políticas de reducción de emisiones,ind,0.0375
Heilongjiang,Formación empresarial centrada en el medioambiente,ind,0.0375
Heilongjiang,‘Think tanks’ centrado en el medioambiente,ind,0.0375
Jiangsu,Puntaje,score,1.53730602846
Jiangsu,Marco Propicio,param,1.41870146693
Jiangsu,Políticas de energía limpia,ind,0.260089639837
Jiangsu,Estructura del sector energético,ind,0.0725
Jiangsu,Marco regulatorio de la energía distribuida,ind,0.0
Jiangsu,Electrificación rural de energía limpia,ind,0.04
Jiangsu,Políticas de acceso a la energía,ind,0.0
Jiangsu,Obstáculos políticos,ind,0.00437392795883
Jiangsu,Capacidad instalada de energía limpia,ind,0.0138337752181
Jiangsu,Tasa de crecimiento de la capacidad instalada,ind,0.000237367673734
Jiangsu,Generación eléctrica de energía limpia,ind,0.00329413154609
Jiangsu,Tasa de crecimiento de generación eléctrica,ind,0.0480565523678
Jiangsu,Producción de biocombustibles,ind,0.0
Jiangsu,Tasa de crecimiento de la producción de biocombustibles,ind,0.0
Jiangsu,Precio promedio de la electricidad spot,ind,0.027882895192
Jiangsu,Precio promedio de la electricidad al por menor,ind,0.018700907191
Jiangsu,Precio promedio de la electricidad residencial,ind,0.0
Jiangsu,Precio promedio de la electricidad comercial,ind,0.0
Jiangsu,Precio promedio de la electricidad industrial,ind,0.0
Jiangsu,Precio promedio de queroseno,ind,0.0
Jiangsu,Precio promedio de diesel,ind,0.0
Jiangsu,Tasa de crecimiento de la demanda de energía,ind,0.0769081833763
Jiangsu,Tasa de electrificación,ind,0.00160320641283
Jiangsu,Población que utiliza combustibles sólidos para cocinar,ind,0.0
Jiangsu,Financiamiento y Inversión,param,1.14470294559
Jiangsu,Inversiones en energía limpia,ind,0.0540019824123
Jiangsu,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0912472025453
Jiangsu,Inversiones en activos,ind,0.0
Jiangsu,Inversiones en finanzas corporativas,ind,0.0
Jiangsu,Inversiones en capital de riesgo / capital privado,ind,0.0
Jiangsu,"Préstamos, donaciones, programas de donaciones",ind,0.0
Jiangsu,Inversiones locales,ind,0.0
Jiangsu,Número de instituciones de microfinanzas verdes,ind,0.0
Jiangsu,Microcréditos verdes,ind,0.0
Jiangsu,Microprestatarios verdes,ind,0.0
Jiangsu,Coste medio de la microdeuda verde,ind,0.0
Jiangsu,Coste medio de la deuda,ind,0.0902770833333
Jiangsu,Tasa swap,ind,0.107884615385
Jiangsu,Cadenas de valor,param,2.05592105263
Jiangsu,Instituciones financieras en relación a la energía limpia,ind,0.075
Jiangsu,Cadenas de valor de energía limpia por sector,ind,0.167763157895
Jiangsu,Cadenas de valor de energía limpia distribuida por sector,ind,0.0
Jiangsu,Proveedores de servicios de energía limpia,ind,0.065625
Jiangsu,Proveedores de servicios de energía limpia distribuida,ind,0.0
Jiangsu,Gestión de GEI,param,2.12017600079
Jiangsu,Actividad histórica de derechos de emisión de carbono,ind,0.075
Jiangsu,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0625
Jiangsu,Potencial de proyectos,ind,0.0
Jiangsu,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0
Jiangsu,Registro de GEI,ind,0.0
Jiangsu,Instrumentos basados en el mercado,ind,0.0
Jiangsu,Instrumentos de PMR & NAMA,ind,0.028125
Jiangsu,Iniciativa de reporte global,ind,0.00180043383948
Jiangsu,Principios de inversión responsable,ind,0.00060096627884
Jiangsu,Iniciativas de eficiencia energética,ind,0.0375
Jiangsu,Políticas de reducción de emisiones,ind,0.0375
Jiangsu,Formación empresarial centrada en el medioambiente,ind,0.0375
Jiangsu,‘Think tanks’ centrado en el medioambiente,ind,0.0375
Fujian,Puntaje,score,1.26798403999
Fujian,Marco Propicio,param,1.38845198969
Fujian,Políticas de energía limpia,ind,0.260089639837
Fujian,Estructura del sector energético,ind,0.0725
Fujian,Marco regulatorio de la energía distribuida,ind,0.0
Fujian,Electrificación rural de energía limpia,ind,0.04
Fujian,Políticas de acceso a la energía,ind,0.0
Fujian,Obstáculos políticos,ind,0.00437392795883
Fujian,Capacidad instalada de energía limpia,ind,0.0647078680943
Fujian,Tasa de crecimiento de la capacidad instalada,ind,8.39006444924e-05
Fujian,Generación eléctrica de energía limpia,ind,0.0338088650625
Fujian,Tasa de crecimiento de generación eléctrica,ind,0.0006923650327
Fujian,Producción de biocombustibles,ind,0.0
Fujian,Tasa de crecimiento de la producción de biocombustibles,ind,0.0
Fujian,Precio promedio de la electricidad spot,ind,0.0275447630675
Fujian,Precio promedio de la electricidad al por menor,ind,0.018978465618
Fujian,Precio promedio de la electricidad residencial,ind,0.0
Fujian,Precio promedio de la electricidad comercial,ind,0.0
Fujian,Precio promedio de la electricidad industrial,ind,0.0
Fujian,Precio promedio de queroseno,ind,0.0
Fujian,Precio promedio de diesel,ind,0.0
Fujian,Tasa de crecimiento de la demanda de energía,ind,0.030997794147
Fujian,Tasa de electrificación,ind,0.00160320641283
Fujian,Población que utiliza combustibles sólidos para cocinar,ind,0.0
Fujian,Financiamiento y Inversión,param,0.761528076484
Fujian,Inversiones en energía limpia,ind,0.0124970560126
Fujian,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0177996682146
Fujian,Inversiones en activos,ind,0.0
Fujian,Inversiones en finanzas corporativas,ind,0.0
Fujian,Inversiones en capital de riesgo / capital privado,ind,0.0
Fujian,"Préstamos, donaciones, programas de donaciones",ind,0.0
Fujian,Inversiones locales,ind,0.0
Fujian,Número de instituciones de microfinanzas verdes,ind,0.0
Fujian,Microcréditos verdes,ind,0.0
Fujian,Microprestatarios verdes,ind,0.0
Fujian,Coste medio de la microdeuda verde,ind,0.0
Fujian,Coste medio de la deuda,ind,0.0902770833333
Fujian,Tasa swap,ind,0.107884615385
Fujian,Cadenas de valor,param,1.94078947368
Fujian,Instituciones financieras en relación a la energía limpia,ind,0.075
Fujian,Cadenas de valor de energía limpia por sector,ind,0.197368421053
Fujian,Cadenas de valor de energía limpia distribuida por sector,ind,0.0
Fujian,Proveedores de servicios de energía limpia,ind,0.01875
Fujian,Proveedores de servicios de energía limpia distribuida,ind,0.0
Fujian,Gestión de GEI,param,1.28684266746
Fujian,Actividad histórica de derechos de emisión de carbono,ind,0.0375
Fujian,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.05
Fujian,Potencial de proyectos,ind,0.0
Fujian,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0
Fujian,Registro de GEI,ind,0.0
Fujian,Instrumentos basados en el mercado,ind,0.0
Fujian,Instrumentos de PMR & NAMA,ind,0.028125
Fujian,Iniciativa de reporte global,ind,0.00180043383948
Fujian,Principios de inversión responsable,ind,0.00060096627884
Fujian,Iniciativas de eficiencia energética,ind,0.0375
Fujian,Políticas de reducción de emisiones,ind,0.0375
Fujian,Formación empresarial centrada en el medioambiente,ind,0.0
Fujian,‘Think tanks’ centrado en el medioambiente,ind,0.0
Shandong,Puntaje,score,1.43162084802
Shandong,Marco Propicio,param,1.46472387291
Shandong,Políticas de energía limpia,ind,0.260089639837
Shandong,Estructura del sector energético,ind,0.0725
Shandong,Marco regulatorio de la energía distribuida,ind,0.0
Shandong,Electrificación rural de energía limpia,ind,0.04
Shandong,Políticas de acceso a la energía,ind,0.0
Shandong,Obstáculos políticos,ind,0.00437392795883
Shandong,Capacidad instalada de energía limpia,ind,0.025879414763
Shandong,Tasa de crecimiento de la capacidad instalada,ind,0.00033183357312
Shandong,Generación eléctrica de energía limpia,ind,0.00586613611839
Shandong,Tasa de crecimiento de generación eléctrica,ind,0.0857172932263
Shandong,Producción de biocombustibles,ind,0.0
Shandong,Tasa de crecimiento de la producción de biocombustibles,ind,0.0
Shandong,Precio promedio de la electricidad spot,ind,0.0276540057539
Shandong,Precio promedio de la electricidad al por menor,ind,0.0196012651685
Shandong,Precio promedio de la electricidad residencial,ind,0.0
Shandong,Precio promedio de la electricidad comercial,ind,0.0
Shandong,Precio promedio de la electricidad industrial,ind,0.0
Shandong,Precio promedio de queroseno,ind,0.0
Shandong,Precio promedio de diesel,ind,0.0
Shandong,Tasa de crecimiento de la demanda de energía,ind,0.0422728263525
Shandong,Tasa de electrificación,ind,0.00160320641283
Shandong,Población que utiliza combustibles sólidos para cocinar,ind,0.0
Shandong,Financiamiento y Inversión,param,0.837415451927
Shandong,Inversiones en energía limpia,ind,0.0173735634378
Shandong,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0356893734224
Shandong,Inversiones en activos,ind,0.0
Shandong,Inversiones en finanzas corporativas,ind,0.0
Shandong,Inversiones en capital de riesgo / capital privado,ind,0.0
Shandong,"Préstamos, donaciones, programas de donaciones",ind,0.0
Shandong,Inversiones locales,ind,0.0
Shandong,Número de instituciones de microfinanzas verdes,ind,0.0
Shandong,Microcréditos verdes,ind,0.0
Shandong,Microprestatarios verdes,ind,0.0
Shandong,Coste medio de la microdeuda verde,ind,0.0
Shandong,Coste medio de la deuda,ind,0.0902770833333
Shandong,Tasa swap,ind,0.107884615385
Shandong,Cadenas de valor,param,2.25986842105
Shandong,Instituciones financieras en relación a la energía limpia,ind,0.075
Shandong,Cadenas de valor de energía limpia por sector,ind,0.217105263158
Shandong,Cadenas de valor de energía limpia distribuida por sector,ind,0.0
Shandong,Proveedores de servicios de energía limpia,ind,0.046875
Shandong,Proveedores de servicios de energía limpia distribuida,ind,0.0
Shandong,Gestión de GEI,param,1.70350933412
Shandong,Actividad histórica de derechos de emisión de carbono,ind,0.0375
Shandong,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.075
Shandong,Potencial de proyectos,ind,0.0
Shandong,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0
Shandong,Registro de GEI,ind,0.0
Shandong,Instrumentos basados en el mercado,ind,0.0
Shandong,Instrumentos de PMR & NAMA,ind,0.028125
Shandong,Iniciativa de reporte global,ind,0.00180043383948
Shandong,Principios de inversión responsable,ind,0.00060096627884
Shandong,Iniciativas de eficiencia energética,ind,0.0375
Shandong,Políticas de reducción de emisiones,ind,0.0375
Shandong,Formación empresarial centrada en el medioambiente,ind,0.0
Shandong,‘Think tanks’ centrado en el medioambiente,ind,0.0375
Hubei,Puntaje,score,1.22801400615
Hubei,Marco Propicio,param,1.26966281036
Hubei,Políticas de energía limpia,ind,0.260089639837
Hubei,Estructura del sector energético,ind,0.0725
Hubei,Marco regulatorio de la energía distribuida,ind,0.0
Hubei,Electrificación rural de energía limpia,ind,0.04
Hubei,Políticas de acceso a la energía,ind,0.0
Hubei,Obstáculos políticos,ind,0.00437392795883
Hubei,Capacidad instalada de energía limpia,ind,0.0192237735681
Hubei,Tasa de crecimiento de la capacidad instalada,ind,0.00018030167626
Hubei,Generación eléctrica de energía limpia,ind,0.0144192847623
Hubei,Tasa de crecimiento de generación eléctrica,ind,0.0186319297946
Hubei,Producción de biocombustibles,ind,0.0
Hubei,Tasa de crecimiento de la producción de biocombustibles,ind,0.0
Hubei,Precio promedio de la electricidad spot,ind,0.0294268584929
Hubei,Precio promedio de la electricidad al por menor,ind,0.0194222622472
Hubei,Precio promedio de la electricidad residencial,ind,0.0
Hubei,Precio promedio de la electricidad comercial,ind,0.0
Hubei,Precio promedio de la electricidad industrial,ind,0.0
Hubei,Precio promedio de queroseno,ind,0.0
Hubei,Precio promedio de diesel,ind,0.0
Hubei,Tasa de crecimiento de la demanda de energía,ind,0.0279939393939
Hubei,Tasa de electrificación,ind,0.00160320641283
Hubei,Población que utiliza combustibles sólidos para cocinar,ind,0.0
Hubei,Financiamiento y Inversión,param,0.883171430848
Hubei,Inversiones en energía limpia,ind,0.00932350467749
Hubei,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0574662258589
Hubei,Inversiones en activos,ind,0.0
Hubei,Inversiones en finanzas corporativas,ind,0.0
Hubei,Inversiones en capital de riesgo / capital privado,ind,0.0
Hubei,"Préstamos, donaciones, programas de donaciones",ind,0.0
Hubei,Inversiones locales,ind,0.0
Hubei,Número de instituciones de microfinanzas verdes,ind,0.0
Hubei,Microcréditos verdes,ind,0.0
Hubei,Microprestatarios verdes,ind,0.0
Hubei,Coste medio de la microdeuda verde,ind,0.0
Hubei,Coste medio de la deuda,ind,0.0902770833333
Hubei,Tasa swap,ind,0.107884615385
Hubei,Cadenas de valor,param,1.41447368421
Hubei,Instituciones financieras en relación a la energía limpia,ind,0.075
Hubei,Cadenas de valor de energía limpia por sector,ind,0.118421052632
Hubei,Cadenas de valor de energía limpia distribuida por sector,ind,0.0
Hubei,Proveedores de servicios de energía limpia,ind,0.01875
Hubei,Proveedores de servicios de energía limpia distribuida,ind,0.0
Hubei,Gestión de GEI,param,1.62017600079
Hubei,Actividad histórica de derechos de emisión de carbono,ind,0.0375
Hubei,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0625
Hubei,Potencial de proyectos,ind,0.0
Hubei,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0
Hubei,Registro de GEI,ind,0.0
Hubei,Instrumentos basados en el mercado,ind,0.0
Hubei,Instrumentos de PMR & NAMA,ind,0.028125
Hubei,Iniciativa de reporte global,ind,0.00180043383948
Hubei,Principios de inversión responsable,ind,0.00060096627884
Hubei,Iniciativas de eficiencia energética,ind,0.0375
Hubei,Políticas de reducción de emisiones,ind,0.0375
Hubei,Formación empresarial centrada en el medioambiente,ind,0.0
Hubei,‘Think tanks’ centrado en el medioambiente,ind,0.0375
Guangdong,Puntaje,score,1.4909430874
Guangdong,Marco Propicio,param,1.39851712273
Guangdong,Políticas de energía limpia,ind,0.260089639837
Guangdong,Estructura del sector energético,ind,0.0725
Guangdong,Marco regulatorio de la energía distribuida,ind,0.0
Guangdong,Electrificación rural de energía limpia,ind,0.04
Guangdong,Políticas de acceso a la energía,ind,0.0
Guangdong,Obstáculos políticos,ind,0.00437392795883
Guangdong,Capacidad instalada de energía limpia,ind,0.0345483847981
Guangdong,Tasa de crecimiento de la capacidad instalada,ind,8.86902119457e-05
Guangdong,Generación eléctrica de energía limpia,ind,0.0129245901566
Guangdong,Tasa de crecimiento de generación eléctrica,ind,0.0579083068317
Guangdong,Producción de biocombustibles,ind,0.0
Guangdong,Tasa de crecimiento de la producción de biocombustibles,ind,0.0
Guangdong,Precio promedio de la electricidad spot,ind,0.032127753863
Guangdong,Precio promedio de la electricidad al por menor,ind,0.0225576334831
Guangdong,Precio promedio de la electricidad residencial,ind,0.0
Guangdong,Precio promedio de la electricidad comercial,ind,0.0
Guangdong,Precio promedio de la electricidad industrial,ind,0.0
Guangdong,Precio promedio de queroseno,ind,0.0
Guangdong,Precio promedio de diesel,ind,0.0
Guangdong,Tasa de crecimiento de la demanda de energía,ind,0.0206847155404
Guangdong,Tasa de electrificación,ind,0.00160320641283
Guangdong,Población que utiliza combustibles sólidos para cocinar,ind,0.0
Guangdong,Financiamiento y Inversión,param,0.789550337812
Guangdong,Inversiones en energía limpia,ind,0.00627729258611
Guangdong,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0324261100397
Guangdong,Inversiones en activos,ind,0.0
Guangdong,Inversiones en finanzas corporativas,ind,0.0
Guangdong,Inversiones en capital de riesgo / capital privado,ind,0.0
Guangdong,"Préstamos, donaciones, programas de donaciones",ind,0.0
Guangdong,Inversiones locales,ind,0.0
Guangdong,Número de instituciones de microfinanzas verdes,ind,0.0
Guangdong,Microcréditos verdes,ind,0.0
Guangdong,Microprestatarios verdes,ind,0.0
Guangdong,Coste medio de la microdeuda verde,ind,0.0
Guangdong,Coste medio de la deuda,ind,0.0902770833333
Guangdong,Tasa swap,ind,0.107884615385
Guangdong,Cadenas de valor,param,2.42763157895
Guangdong,Instituciones financieras en relación a la energía limpia,ind,0.15
Guangdong,Cadenas de valor de energía limpia por sector,ind,0.157894736842
Guangdong,Cadenas de valor de energía limpia distribuida por sector,ind,0.0
Guangdong,Proveedores de servicios de energía limpia,ind,0.05625
Guangdong,Proveedores de servicios de energía limpia distribuida,ind,0.0
Guangdong,Gestión de GEI,param,2.20350933412
Guangdong,Actividad histórica de derechos de emisión de carbono,ind,0.075
Guangdong,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.075
Guangdong,Potencial de proyectos,ind,0.0
Guangdong,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0
Guangdong,Registro de GEI,ind,0.0
Guangdong,Instrumentos basados en el mercado,ind,0.0
Guangdong,Instrumentos de PMR & NAMA,ind,0.028125
Guangdong,Iniciativa de reporte global,ind,0.00180043383948
Guangdong,Principios de inversión responsable,ind,0.00060096627884
Guangdong,Iniciativas de eficiencia energética,ind,0.0375
Guangdong,Políticas de reducción de emisiones,ind,0.0375
Guangdong,Formación empresarial centrada en el medioambiente,ind,0.0375
Guangdong,‘Think tanks’ centrado en el medioambiente,ind,0.0375
Sichuan,Puntaje,score,1.37831117613
Sichuan,Marco Propicio,param,1.26747337606
Sichuan,Políticas de energía limpia,ind,0.260089639837
Sichuan,Estructura del sector energético,ind,0.0725
Sichuan,Marco regulatorio de la energía distribuida,ind,0.0
Sichuan,Electrificación rural de energía limpia,ind,0.04
Sichuan,Políticas de acceso a la energía,ind,0.0
Sichuan,Obstáculos políticos,ind,0.00437392795883
Sichuan,Capacidad instalada de energía limpia,ind,0.0443497334775
Sichuan,Tasa de crecimiento de la capacidad instalada,ind,0.000114233824498
Sichuan,Generación eléctrica de energía limpia,ind,0.0268780896887
Sichuan,Tasa de crecimiento de generación eléctrica,ind,0.0141412909371
Sichuan,Producción de biocombustibles,ind,0.0
Sichuan,Tasa de crecimiento de la producción de biocombustibles,ind,0.0
Sichuan,Precio promedio de la electricidad spot,ind,0.0280285521072
Sichuan,Precio promedio de la electricidad al por menor,ind,0.0149106761798
Sichuan,Precio promedio de la electricidad residencial,ind,0.0
Sichuan,Precio promedio de la electricidad comercial,ind,0.0
Sichuan,Precio promedio de la electricidad industrial,ind,0.0
Sichuan,Precio promedio de queroseno,ind,0.0
Sichuan,Precio promedio de diesel,ind,0.0
Sichuan,Tasa de crecimiento de la demanda de energía,ind,0.0
Sichuan,Tasa de electrificación,ind,0.00160320641283
Sichuan,Población que utiliza combustibles sólidos para cocinar,ind,0.0
Sichuan,Financiamiento y Inversión,param,0.934778611604
Sichuan,Inversiones en energía limpia,ind,0.0108186918393
Sichuan,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0714531929239
Sichuan,Inversiones en activos,ind,0.0
Sichuan,Inversiones en finanzas corporativas,ind,0.0
Sichuan,Inversiones en capital de riesgo / capital privado,ind,0.0
Sichuan,"Préstamos, donaciones, programas de donaciones",ind,0.0
Sichuan,Inversiones locales,ind,0.0
Sichuan,Número de instituciones de microfinanzas verdes,ind,0.0
Sichuan,Microcréditos verdes,ind,0.0
Sichuan,Microprestatarios verdes,ind,0.0
Sichuan,Coste medio de la microdeuda verde,ind,0.0
Sichuan,Coste medio de la deuda,ind,0.0902770833333
Sichuan,Tasa swap,ind,0.107884615385
Sichuan,Cadenas de valor,param,1.81907894737
Sichuan,Instituciones financieras en relación a la energía limpia,ind,0.0375
Sichuan,Cadenas de valor de energía limpia por sector,ind,0.207236842105
Sichuan,Cadenas de valor de energía limpia distribuida por sector,ind,0.0
