name:en_aa,name:en_var,type_var,2017,2016,2015,2014
Chile,Value chains by clean energy sector,ind,0.217105263158,0.207236842105,0.197368421053,0.177631578947
Chile,Distributed value chains by sector,ind,0.0,0.0,0.0,0.0
Chile,Clean energy service providers,ind,0.15,0.121875,0.121875,0.1125
Chile,Distributed clean energy service providers,ind,0.0,0.0,0.0,0.0
Chile,GHG management,param,1.49118069431,3.205,3.05009881156,3.47914926628
Chile,Carbon offsets historical activity,ind,0.015,0.15,0.1125,0.15
Chile,CDM risk,ind,0.024,0.05,0.05,0.05
Chile,Carbon offsets future potential,ind,0.0,0.00775,0.0206989189365,0.0206989189365
Chile,GHG emissions reduction target,ind,0.0375,0.09375,0.05625,0.05625
Chile,GHG country registry,ind,0.06,0.0,0.046875,0.05625
Chile,GHG market-based instruments,ind,0.0,0.009375,0.009375,0.01875
Chile,PMR & NAMA,ind,0.0,0.0,0.05625,0.05625
Chile,Voluntary GHG reporting by corporates,ind,0.02475,0.01875,0.00715474209651,0.0107512953368
Chile,Investor pressure – PRI signatories,ind,0.01125,0.006,0.00227681754898,0.002392447794
Chile,Corporate energy efficiency initiatives,ind,0.0028125,0.001125,0.0103757007959,0.0128143832418
Chile,Corporate emission reduction policies,ind,0.00292207792208,0.0345,0.010758642356,0.0127153446331
Chile,Capacity building – env. business training,ind,0.00193728146853,0.0345,0.0375,0.0375
Chile,Capacity building – think tanks,ind,0.0217526223776,0.0375,0.0375,0.0375
Chile,Carbon tax,ind,0.0217526223776,0.0375,,
Cameroon,Score,score,1.03868726606,1.1332016573,0.563890985157,0.645155135084
Cameroon,Enabling framework,param,1.61746148093,1.64839773516,0.646361891866,0.732175858846
Cameroon,Clean energy policies,ind,0.0567483267134,0.06144,0.0367106189891,0.0307692548852
Cameroon,Power sector structure,ind,0.0643809671217,0.0780077649763,0.0407272727273,0.0331515541787
Cameroon,Distributed energy framework,ind,0.0522580645161,0.0522580645161,0.0333333333333,0.0622222222222
Cameroon,Clean energy rural electrification,ind,0.04,0.04,0.04,0.04
Cameroon,Energy access policies,ind,0.0343476075112,0.0359332929369,0.0336842105263,0.05486101827
Cameroon,Barriers,ind,0.0237209302326,0.02625,0.0012,0.00255
Cameroon,Clean energy installed capacity,ind,0.00110855930589,0.00103780476828,0.0,2.39370720459e-05
Cameroon,Growth rate of installed capacity,ind,0.134958096473,0.102171297023,0.0,0.0
Cameroon,Clean energy electricity generation,ind,0.000254180596233,0.000258935577665,0.0,1.18046443284e-05
Cameroon,Growth rate of electricity generation,ind,0.122570180911,0.0922643218064,0.0,0.0
Cameroon,Biofuels production capacity,ind,0.0,0.0,0.0,0.0
Cameroon,Growth rate biofuels production capacity,ind,0.0,0.0,0.0,0.0
Cameroon,Average electricity spot prices,ind,0.0,0.0,0.0,0.0
Cameroon,Average retail electricity prices,ind,0.0266224748425,0.0311653846154,0.0167431578947,0.0178719101124
Cameroon,Average residential electricity prices,ind,0.0,0.0,0.0,0.0
Cameroon,Average commercial electricity prices,ind,0.0,0.0,0.0,0.0
Cameroon,Average industrial electricity prices,ind,0.0,0.0,0.0,0.0
Cameroon,Average kerosene prices,ind,0.00416664409734,0.0155733431877,0.0134104046243,0.0170137552107
Cameroon,Average diesel prices,ind,0.00726291997677,0.0242580645161,0.0216,0.0149275362319
Cameroon,Growth rate of power demand,ind,0.00506727272727,0.00590245279291,0.0,0.0
Cameroon,Electrification rate,ind,0.0576,0.07692,0.00521739130435,0.00354898336414
Cameroon,Population using solid fuels for cooking,ind,0.0159183673469,0.0159183673469,0.0159183673469,0.0159183673469
Cameroon,Financing and Investments,param,0.28747304135,0.322210173192,0.243298891799,0.274760768915
Cameroon,Clean energy investments (2011-2015),ind,0.00752441240494,0.0179910031547,0.00355006348097,0.00468273692043
Cameroon,Growth rate of clean energy investments,ind,0.0,0.0,0.0,0.0
Cameroon,Asset finance investments,ind,0.0,0.0,0.0,0.0
Cameroon,Corporate finance investments,ind,0.0,0.0,0.0,0.0
Cameroon,VC/PE investments,ind,0.0,0.0,0.0,0.0
Cameroon,"Loans, grants, grant programs",ind,0.0,0.0,0.0,0.0
Cameroon,Local investments,ind,0.0,0.07866,0.0,0.0
Cameroon,Value chains,param,1.26203007519,1.13703007519,0.664661654135,0.914661654135
Cameroon,Financial institutions in clean energy,ind,0.09,0.09,0.03,0.03
Cameroon,Value chains by clean energy sector,ind,0.00394736842105,0.00394736842105,0.0118421052632,0.0118421052632
Cameroon,Distributed value chains by sector,ind,0.0375,0.01875,0.0,0.0375
Cameroon,Clean energy service providers,ind,0.015,0.015,0.015,0.015
Cameroon,Distributed clean energy service providers,ind,0.0428571428571,0.0428571428571,0.0428571428571,0.0428571428571
Cameroon,GHG management,param,0.774375,1.3775,0.884382085007,0.884382085007
Cameroon,Carbon offsets historical activity,ind,0.06,0.0375,0.0375,0.0375
Cameroon,CDM risk,ind,0.021,0.075,0.075,0.075
Cameroon,Carbon offsets future potential,ind,0.0,0.00975,0.0201573127511,0.0201573127511
Cameroon,GHG emissions reduction target,ind,0.0,0.046875,0.0,0.0
Cameroon,GHG country registry,ind,0.0225,0.0,0.0,0.0
Cameroon,GHG market-based instruments,ind,0.0,0.0,0.0,0.0
Cameroon,PMR & NAMA,ind,0.0,0.0,0.0,0.0
Cameroon,Voluntary GHG reporting by corporates,ind,0.01125,0.0,0.0,0.0
Cameroon,Investor pressure – PRI signatories,ind,0.0,0.0,0.0,0.0
Cameroon,Corporate energy efficiency initiatives,ind,0.00140625,0.0,0.0,0.0
Cameroon,Corporate emission reduction policies,ind,0.0,0.0,0.0,0.0
Cameroon,Capacity building – env. business training,ind,0.0,0.0,0.0,0.0
Cameroon,Capacity building – think tanks,ind,0.0,0.0375,0.0,0.0
Cameroon,Carbon tax,ind,0.0,0.0,,
China,Score,score,2.51765533077,2.52511353937,2.2920717856,2.23316001679
China,Enabling framework,param,1.69024725676,1.64487606037,1.54450661674,1.56765344621
China,Clean energy policies,ind,0.25344,0.21504,0.253522193821,0.260089639837
China,Power sector structure,ind,0.102814647313,0.14526043226,0.155454545455,0.1425
China,Distributed energy framework,ind,0.0,0.0,0.0,0.0
China,Clean energy rural electrification,ind,0.04,0.04,0.04,0.04
China,Energy access policies,ind,0.0,0.0,0.0,0.0
China,Barriers,ind,0.0044430786268,0.009267,0.00209881941408,0.00437392795883
China,Clean energy installed capacity,ind,0.0527463432932,0.0494055854581,0.0367375144747,0.038915664661
China,Growth rate of installed capacity,ind,0.0153554549013,0.029864304077,0.0224237142462,0.00019629445752
China,Clean energy electricity generation,ind,0.0180520946517,0.015785354835,0.0171275514061,0.0134224045762
China,Growth rate of electricity generation,ind,0.020354722256,0.0,0.0293609612499,0.00526916000094
China,Biofuels production capacity,ind,0.00593594589218,0.00610971802782,0.00101012341726,0.00160586023381
China,Growth rate biofuels production capacity,ind,0.0,0.0,0.0123902632996,0.0401583255421
China,Average electricity spot prices,ind,0.0427577058,0.0280688622754,0.0,0.0260912026533
China,Average retail electricity prices,ind,0.02019890997,0.0190384615385,0.0318526315789,0.0170007353261
China,Average residential electricity prices,ind,0.0,0.0,0.0,0.0
China,Average commercial electricity prices,ind,0.0,0.0,0.0,0.0
China,Average industrial electricity prices,ind,0.0,0.0,0.0,0.0
China,Average kerosene prices,ind,0.0,0.0,0.0,0.0
China,Average diesel prices,ind,0.0,0.0,0.0,0.0
China,Growth rate of power demand,ind,0.0,0.000110705676803,0.0138243283335,0.0358365616373
China,Electrification rate,ind,0.1,0.1,0.002,0.0016016016016
China,Population using solid fuels for cooking,ind,0.0,0.0,0.0,0.0
China,Financing and Investments,param,2.35470521329,2.19429371742,1.45934133582,1.29208220977
China,Clean energy investments (2011-2015),ind,0.137992246975,0.138137694928,0.0246766646463,0.0351640417094
China,Growth rate of clean energy investments,ind,0.0651488407453,0.113130565148,0.0918139080356,0.0524381947477
China,Asset finance investments,ind,0.0,0.0,0.0,0.0
China,Corporate finance investments,ind,0.0,0.0,0.0,0.0
China,VC/PE investments,ind,0.0,0.0,0.0,0.0
China,"Loans, grants, grant programs",ind,0.00031444046828,0.0986443972019,2.8461744255e-05,0.000999060332033
China,Local investments,ind,0.194736208213,0.135620689655,0.0377721414466,0.0971456070221
China,Value chains,param,5.0,5.0,5.0,5.0
China,Financial institutions in clean energy,ind,0.1875,0.1875,0.1875,0.1875
China,Value chains by clean energy sector,ind,0.375,0.375,0.375,0.375
China,Distributed value chains by sector,ind,0.0,0.0,0.0,0.0
China,Clean energy service providers,ind,0.1875,0.1875,0.1875,0.1875
China,Distributed clean energy service providers,ind,0.0,0.0,0.0,0.0
China,GHG management,param,2.56763242716,3.05916666667,3.24311158772,3.12315983581
China,Carbon offsets historical activity,ind,0.015,0.1125,0.075,0.075
China,CDM risk,ind,0.03,0.075,0.0625,0.0625
China,Carbon offsets future potential,ind,0.0,0.013,0.0191975752532,0.0191975752532
China,GHG emissions reduction target,ind,0.0,0.046875,0.09375,0.075
China,GHG country registry,ind,0.0525,0.0,0.05625,0.05625
China,GHG market-based instruments,ind,0.05625,0.0375,0.0,0.0
China,PMR & NAMA,ind,0.05625,0.009375,0.028125,0.028125
China,Voluntary GHG reporting by corporates,ind,0.0405,0.01875,0.000889409817981,0.00180043383948
China,Investor pressure – PRI signatories,ind,0.03375,0.000375,0.000754753087115,0.00060096627884
China,Corporate energy efficiency initiatives,ind,0.005625,0.000375,0.0375,0.0375
China,Corporate emission reduction policies,ind,0.000214593120409,0.036375,0.0375,0.0375
China,Capacity building – env. business training,ind,0.000564381270903,0.03375,0.0375,0.0375
China,Capacity building – think tanks,ind,0.0472643052985,0.0375,0.0375,0.0375
China,Carbon tax,ind,0.0472265843845,0.0375,,
Colombia,Score,score,1.32428950418,1.44775384497,1.39196561495,1.32953238848
Colombia,Enabling framework,param,1.3709644923,1.4038510019,1.23476878616,0.980636009613
Colombia,Clean energy policies,ind,0.132173736772,0.11904,0.122845626035,0.0627164718937
Colombia,Power sector structure,ind,0.10568335506,0.170501723993,0.181090909091,0.1807
Colombia,Distributed energy framework,ind,0.0,0.0,0.0,0.0
Colombia,Clean energy rural electrification,ind,0.04,0.04,0.04,0.04
Colombia,Energy access policies,ind,0.0,0.0,0.0,0.0
Colombia,Barriers,ind,0.00529900332226,0.00974,0.0059689119171,0.00452468615535
Colombia,Clean energy installed capacity,ind,0.0152454016707,0.0125560309276,0.0112646888545,0.0126786256456
Colombia,Growth rate of installed capacity,ind,0.0101143299103,0.00333766922002,0.00793374741201,0.0
Colombia,Clean energy electricity generation,ind,0.0103617036412,0.00799636669381,0.00851848361475,0.00844647956952
Colombia,Growth rate of electricity generation,ind,0.0220510396381,0.00515302423077,0.000147913709752,0.000266369047391
Colombia,Biofuels production capacity,ind,0.00226807240899,0.00231757845007,0.00773278168861,0.0106221432852
Colombia,Growth rate biofuels production capacity,ind,0.000274584479394,0.0195316623414,0.0316121072645,0.00142419209173
Colombia,Average electricity spot prices,ind,0.0853214363077,0.0388800523952,0.0418697256421,0.0367264019294
Colombia,Average retail electricity prices,ind,0.0218031337078,0.0230605722579,0.0255900401044,0.0325012484395
Colombia,Average residential electricity prices,ind,0.0,0.0,0.0,0.0
Colombia,Average commercial electricity prices,ind,0.0,0.0,0.0,0.0
Colombia,Average industrial electricity prices,ind,0.0,0.0,0.0,0.0
Colombia,Average kerosene prices,ind,0.0,0.0,0.0,0.0
Colombia,Average diesel prices,ind,0.0,0.0,0.0,0.0
Colombia,Growth rate of power demand,ind,0.0,0.01142572025,0.00728129707853,0.0
Colombia,Electrification rate,ind,0.09779,0.098,0.00205128205128,0.00164778578785
Colombia,Population using solid fuels for cooking,ind,0.0,0.0,0.0,0.0
Colombia,Financing and Investments,param,0.516918985427,0.451895691221,0.48322342137,0.656087775663
Colombia,Clean energy investments (2011-2015),ind,0.00641439177183,0.00576169413331,0.000432938775486,0.00340477671031
Colombia,Growth rate of clean energy investments,ind,0.0,0.0,0.0,0.0
Colombia,Asset finance investments,ind,0.0,0.0,0.0,0.0
Colombia,Corporate finance investments,ind,0.0,0.0,0.0,0.0
Colombia,VC/PE investments,ind,0.0,0.0,0.0,0.0
Colombia,"Loans, grants, grant programs",ind,0.00381632360489,0.0,0.0,0.00689150214958
Colombia,Local investments,ind,0.0,0.0515240174672,0.0,0.0
Colombia,Value chains,param,2.11513157895,2.11513157895,2.05263157895,1.98684210526
Colombia,Financial institutions in clean energy,ind,0.1125,0.1125,0.1125,0.1125
Colombia,Value chains by clean energy sector,ind,0.157894736842,0.157894736842,0.157894736842,0.148026315789
Colombia,Distributed value chains by sector,ind,0.0,0.0,0.0,0.0
Colombia,Clean energy service providers,ind,0.046875,0.046875,0.0375,0.0375
Colombia,Distributed clean energy service providers,ind,0.0,0.0,0.0,0.0
Colombia,GHG management,param,2.02372183197,2.88916666667,2.96797558158,2.94950224099
Colombia,Carbon offsets historical activity,ind,0.045,0.1125,0.1125,0.1125
Colombia,CDM risk,ind,0.03,0.0375,0.0375,0.0375
Colombia,Carbon offsets future potential,ind,0.0,0.00625,0.0209841083846,0.0209841083846
Colombia,GHG emissions reduction target,ind,0.03,0.046875,0.05625,0.05625
Colombia,GHG country registry,ind,0.045,0.0,0.046875,0.05625
Colombia,GHG market-based instruments,ind,0.0,0.009375,0.0,0.0
Colombia,PMR & NAMA,ind,0.0,0.0,0.0375,0.0375
Colombia,Voluntary GHG reporting by corporates,ind,0.018,0.0375,0.022691292876,0.0247679045093
Colombia,Investor pressure – PRI signatories,ind,0.0,0.0375,0.00722093586775,0.0
Colombia,Corporate energy efficiency initiatives,ind,0.0028125,0.0075,0.0146251449507,0.0108242449426
Colombia,Corporate emission reduction policies,ind,0.0148508137432,0.035625,0.014049855158,0.0108490783121
Colombia,Capacity building – env. business training,ind,0.00539496105161,0.02775,0.0375,0.0375
Colombia,Capacity building – think tanks,ind,0.05625,0.0375,0.0375,0.0375
Colombia,Carbon tax,ind,0.05625,0.0375,,
Costa Rica,Score,score,1.42094214057,1.50673795504,1.49337184669,1.44805692856
Costa Rica,Enabling framework,param,1.52794846741,1.59615785715,1.51753375752,1.25324657648
Costa Rica,Clean energy policies,ind,0.145228101098,0.144,0.158632393348,0.0738433447948
Costa Rica,Power sector structure,ind,0.0747456793019,0.0805492873602,0.0867927272727,0.066936
Costa Rica,Distributed energy framework,ind,0.0,0.0,0.0,0.0
Costa Rica,Clean energy rural electrification,ind,0.04,0.04,0.04,0.04
Costa Rica,Energy access policies,ind,0.0,0.0,0.0,0.0
Costa Rica,Barriers,ind,0.00536212624585,0.00979,0.0137142857143,0.0291428571429
Costa Rica,Clean energy installed capacity,ind,0.090098917795,0.104305556705,0.0880348627493,0.0892222141391
Costa Rica,Growth rate of installed capacity,ind,0.00560396525025,0.0129843128576,0.0285674442018,5.24871816827e-06
Costa Rica,Clean energy electricity generation,ind,0.0755574398848,0.0768962696775,0.0814322824792,0.0663389130975
Costa Rica,Growth rate of electricity generation,ind,0.0,0.00847281047051,0.0178952453558,0.00227840103298
Costa Rica,Biofuels production capacity,ind,0.000425382932166,0.000436905790044,0.0197356934147,0.0684347783943
Costa Rica,Growth rate biofuels production capacity,ind,0.0,0.0,0.0,0.0
Costa Rica,Average electricity spot prices,ind,0.0,0.0,0.0,0.0
Costa Rica,Average retail electricity prices,ind,0.0693067029478,0.061728,0.0602148304094,0.0634868913858
Costa Rica,Average residential electricity prices,ind,0.0,0.0,0.0,0.0
Costa Rica,Average commercial electricity prices,ind,0.0,0.0,0.0,0.0
Costa Rica,Average industrial electricity prices,ind,0.0,0.0,0.0,0.0
Costa Rica,Average kerosene prices,ind,0.0,0.0,0.0,0.0
Costa Rica,Average diesel prices,ind,0.0,0.0,0.0,0.0
Costa Rica,Growth rate of power demand,ind,0.00550107150914,0.0,0.00998227271192,0.0
Costa Rica,Electrification rate,ind,0.09935,0.0993,0.00201146535251,0.0016099818877
Costa Rica,Population using solid fuels for cooking,ind,0.0,0.0,0.0,0.0
Costa Rica,Financing and Investments,param,0.734945038223,0.843306391459,0.787411744306,1.05453439892
Costa Rica,Clean energy investments (2011-2015),ind,0.0983172130541,0.114886231795,0.0220683851847,0.0302327192825
Costa Rica,Growth rate of clean energy investments,ind,0.0369888429684,0.0550390399166,0.141329844665,0.0518333186331
Costa Rica,Asset finance investments,ind,0.0,0.0,0.0,0.0
Costa Rica,Corporate finance investments,ind,0.0,0.0,0.0,0.0
Costa Rica,VC/PE investments,ind,0.0,0.0,0.0,0.0
Costa Rica,"Loans, grants, grant programs",ind,0.0,0.0,0.0,0.0117835871062
Costa Rica,Local investments,ind,0.00221990275121,0.082916373858,0.0168683030859,0.15
Costa Rica,Value chains,param,1.92105263158,1.92105263158,1.92105263158,1.78947368421
Costa Rica,Financial institutions in clean energy,ind,0.1125,0.1125,0.1125,0.1125
Costa Rica,Value chains by clean energy sector,ind,0.138157894737,0.138157894737,0.138157894737,0.118421052632
Costa Rica,Distributed value chains by sector,ind,0.0,0.0,0.0,0.0
Costa Rica,Clean energy service providers,ind,0.0375,0.0375,0.0375,0.0375
Costa Rica,Distributed clean energy service providers,ind,0.0,0.0,0.0,0.0
Costa Rica,GHG management,param,2.00747564935,2.18083333333,2.41317950436,2.41317950436
Costa Rica,Carbon offsets historical activity,ind,0.06,0.075,0.075,0.075
Costa Rica,CDM risk,ind,0.03,0.05,0.05,0.05
Costa Rica,Carbon offsets future potential,ind,0.0,0.00525,0.0119769256542,0.0119769256542
Costa Rica,GHG emissions reduction target,ind,0.03,0.09375,0.09375,0.09375
Costa Rica,GHG country registry,ind,0.045,0.0,0.0,0.0
Costa Rica,GHG market-based instruments,ind,0.05625,0.009375,0.009375,0.01875
Costa Rica,PMR & NAMA,ind,0.05625,0.0,0.046875,0.0375
Costa Rica,Voluntary GHG reporting by corporates,ind,0.0045,0.01875,0.0,0.0
Costa Rica,Investor pressure – PRI signatories,ind,0.01125,0.0,0.0,0.0
Costa Rica,Corporate energy efficiency initiatives,ind,0.00421875,0.0,0.0,0.0
Costa Rica,Corporate emission reduction policies,ind,0.0036525974026,0.0,0.0,0.0
Costa Rica,Capacity building – env. business training,ind,0.0,0.0,0.0375,0.0375
Costa Rica,Capacity building – think tanks,ind,0.0,0.0375,0.0375,0.0375
Costa Rica,Carbon tax,ind,0.0,0.0375,,
Dominican Republic,Score,score,0.89907255307,1.20342965118,1.01895714906,1.15998759379
Dominican Republic,Enabling framework,param,1.50163094333,1.46086356613,1.26289178735,1.5400061023
Dominican Republic,Clean energy policies,ind,0.130762903399,0.16224,0.207342026701,0.214994785741
Dominican Republic,Power sector structure,ind,0.127850321792,0.163921173997,0.120617454545,0.1149
Dominican Republic,Distributed energy framework,ind,0.0,0.0,0.0,0.0
Dominican Republic,Clean energy rural electrification,ind,0.04,0.04,0.04,0.04
Dominican Republic,Energy access policies,ind,0.0,0.0,0.0,0.0
Dominican Republic,Barriers,ind,0.00534219269103,0.009767,0.006,0.01275
Dominican Republic,Clean energy installed capacity,ind,0.0226632524047,0.0190230414747,0.0173633773725,0.0257195004276
Dominican Republic,Growth rate of installed capacity,ind,0.0331659585426,0.000496701590997,0.00117179326219,5.65309293708e-06
Dominican Republic,Clean energy electricity generation,ind,0.0111031866492,0.00839072382592,0.00950003836024,0.013927348107
Dominican Republic,Growth rate of electricity generation,ind,0.0316821452232,0.0,0.0,0.0392426493743
Dominican Republic,Biofuels production capacity,ind,0.000334195345136,0.000343248095433,0.0,0.0
Dominican Republic,Growth rate biofuels production capacity,ind,0.0,0.0,0.0,0.0
Dominican Republic,Average electricity spot prices,ind,0.0605204778157,0.0447324101796,0.0670003287911,0.0714044466039
Dominican Republic,Average retail electricity prices,ind,0.0303443537415,0.0285937179487,0.0340783625731,0.0382486329919
Dominican Republic,Average residential electricity prices,ind,0.0,0.0,0.0,0.0
Dominican Republic,Average commercial electricity prices,ind,0.0,0.0,0.0,0.0
Dominican Republic,Average industrial electricity prices,ind,0.0,0.0,0.0,0.0
Dominican Republic,Average kerosene prices,ind,0.0,0.0,0.0,0.0
Dominican Republic,Average diesel prices,ind,0.0,0.0,0.0,0.0
Dominican Republic,Growth rate of power demand,ind,0.0108833897286,0.0108374093405,0.0,0.0431410199955
Dominican Republic,Electrification rate,ind,0.096,0.096,0.00208333333333,0.00166840458811
Dominican Republic,Population using solid fuels for cooking,ind,0.0,0.0,0.0,0.0
Dominican Republic,Financing and Investments,param,0.347033261231,0.732539521006,0.257339912985,0.307517045632
Dominican Republic,Clean energy investments (2011-2015),ind,0.0258317064506,0.0355937648747,0.00472697738306,0.00408448880298
Dominican Republic,Growth rate of clean energy investments,ind,0.0,0.0716152375209,0.00755647628843,0.0
Dominican Republic,Asset finance investments,ind,0.0,0.0,0.0,0.0
Dominican Republic,Corporate finance investments,ind,0.0,0.0,0.0,0.0
Dominican Republic,VC/PE investments,ind,0.0,0.0,0.0,0.0
Dominican Republic,"Loans, grants, grant programs",ind,0.0,0.0331373316428,0.0,1.99147996799e-06
Dominican Republic,Local investments,ind,0.0,0.0792943548387,0.0,0.0
Dominican Republic,Value chains,param,0.773026315789,0.776315789474,0.710526315789,0.894736842105
Dominican Republic,Financial institutions in clean energy,ind,0.0375,0.0375,0.0375,0.075
Dominican Republic,Value chains by clean energy sector,ind,0.0690789473684,0.0789473684211,0.0690789473684,0.0592105263158
Dominican Republic,Distributed value chains by sector,ind,0.0,0.0,0.0,0.0
Dominican Republic,Clean energy service providers,ind,0.009375,0.0,0.0,0.0
Dominican Republic,Distributed clean energy service providers,ind,0.0,0.0,0.0,0.0
Dominican Republic,GHG management,param,0.522375,1.88583333333,2.20013008573,2.1167967524
Dominican Republic,Carbon offsets historical activity,ind,0.06,0.075,0.075,0.075
Dominican Republic,CDM risk,ind,0.01695,0.0625,0.0625,0.05
Dominican Republic,Carbon offsets future potential,ind,0.0,0.00475,0.00501951285929,0.00501951285929
Dominican Republic,GHG emissions reduction target,ind,0.0,0.046875,0.09375,0.09375
Dominican Republic,GHG country registry,ind,0.0,0.0,0.0,0.0
Dominican Republic,GHG market-based instruments,ind,0.0,0.0,0.0,0.0
Dominican Republic,PMR & NAMA,ind,0.0,0.0,0.01875,0.01875
Dominican Republic,Voluntary GHG reporting by corporates,ind,0.0,0.01875,0.0,0.0
Dominican Republic,Investor pressure – PRI signatories,ind,0.0,0.0,0.0,0.0
Dominican Republic,Corporate energy efficiency initiatives,ind,0.00140625,0.0,0.0,0.0
Dominican Republic,Corporate emission reduction policies,ind,0.0,0.0,0.0,0.0
Dominican Republic,Capacity building – env. business training,ind,0.0,0.0,0.0375,0.0375
Dominican Republic,Capacity building – think tanks,ind,0.0,0.0375,0.0375,0.0375
Dominican Republic,Carbon tax,ind,0.0,0.0375,,
Ecuador,Score,score,1.05661755309,1.19275427015,1.02561053647,0.960638789979
Ecuador,Enabling framework,param,1.33078782609,1.49034981068,1.23678979797,1.00387118198
Ecuador,Clean energy policies,ind,0.173407519419,0.18144,0.120723044524,0.103451747997
Ecuador,Power sector structure,ind,0.0814406431335,0.132952148684,0.133745454545,0.135076
Ecuador,Distributed energy framework,ind,0.0,0.0,0.0,0.0
Ecuador,Clean energy rural electrification,ind,0.04,0.04,0.04,0.04
Ecuador,Energy access policies,ind,0.0,0.0,0.0,0.0
Ecuador,Barriers,ind,0.00459025470653,0.009295,0.00186709886548,0.00705394190871
Ecuador,Clean energy installed capacity,ind,0.0223442449551,0.0297836096518,0.0269739406313,0.023533438925
Ecuador,Growth rate of installed capacity,ind,0.00897807221075,0.00826114942529,0.0300874972529,2.23515807955e-05
Ecuador,Clean energy electricity generation,ind,0.0177391826194,0.0199668627689,0.0184909273706,0.0153739271908
Ecuador,Growth rate of electricity generation,ind,0.0,0.0153637107134,0.0211046526373,0.00472911811655
Ecuador,Biofuels production capacity,ind,0.000273721901731,0.000281136535307,0.00392342465262,0.0
Ecuador,Growth rate biofuels production capacity,ind,0.0,0.0,0.0,0.0
Ecuador,Average electricity spot prices,ind,0.0640784982935,0.0299401197605,0.0263763562635,0.0155437312324
Ecuador,Average retail electricity prices,ind,0.0204829931973,0.0178141025641,0.0152307937428,0.0151586592384
Ecuador,Average residential electricity prices,ind,0.0,0.0,0.0,0.0
Ecuador,Average commercial electricity prices,ind,0.0,0.0,0.0,0.0
Ecuador,Average industrial electricity prices,ind,0.0,0.0,0.0,0.0
Ecuador,Average kerosene prices,ind,0.0,0.0,0.0,0.0
Ecuador,Average diesel prices,ind,0.0,0.0,0.0,0.0
Ecuador,Growth rate of power demand,ind,0.0,0.0140420841683,0.0541259724756,0.0398701986861
Ecuador,Electrification rate,ind,0.09898,0.097,0.0020667562261,0.00173535791757
Ecuador,Population using solid fuels for cooking,ind,0.0,0.0,0.0,0.0
Ecuador,Financing and Investments,param,0.427246807423,0.450205714332,0.458315426778,0.710195829977
Ecuador,Clean energy investments (2011-2015),ind,0.00769539858037,0.0146499216006,0.00244822232849,0.00606353031017
Ecuador,Growth rate of clean energy investments,ind,0.0,0.0,0.0379728359163,0.0427916693652
Ecuador,Asset finance investments,ind,0.0,0.0,0.0,0.0
Ecuador,Corporate finance investments,ind,0.0,0.0,0.0,0.0
Ecuador,VC/PE investments,ind,0.0,0.0,0.0,0.0
Ecuador,"Loans, grants, grant programs",ind,0.000115493799446,0.0,0.000153239135889,0.00321834455254
Ecuador,Local investments,ind,0.0,0.120275229358,0.0,0.0091968480297
Ecuador,Value chains,param,1.03618421053,1.03618421053,1.03618421053,0.720394736842
Ecuador,Financial institutions in clean energy,ind,0.0375,0.0375,0.0375,0.0
Ecuador,Value chains by clean energy sector,ind,0.108552631579,0.108552631579,0.108552631579,0.0986842105263
Ecuador,Distributed value chains by sector,ind,0.0,0.0,0.0,0.0
Ecuador,Clean energy service providers,ind,0.009375,0.009375,0.009375,0.009375
Ecuador,Distributed clean energy service providers,ind,0.0,0.0,0.0,0.0
Ecuador,GHG management,param,1.60467165899,2.04083333333,1.58648238444,1.58648238444
Ecuador,Carbon offsets historical activity,ind,0.045,0.075,0.075,0.075
Ecuador,CDM risk,ind,0.003,0.0375,0.0375,0.0375
Ecuador,Carbon offsets future potential,ind,0.0,0.00725,0.0129723576666,0.0129723576666
Ecuador,GHG emissions reduction target,ind,0.0525,0.046875,0.0,0.0
Ecuador,GHG country registry,ind,0.0525,0.0,0.0,0.0
Ecuador,GHG market-based instruments,ind,0.05625,0.0,0.0,0.0
Ecuador,PMR & NAMA,ind,0.0,0.0,0.0,0.0
Ecuador,Voluntary GHG reporting by corporates,ind,0.02475,0.046875,0.0375,0.0375
Ecuador,Investor pressure – PRI signatories,ind,0.0,0.017625,0.0,0.0
Ecuador,Corporate energy efficiency initiatives,ind,0.0028125,0.0,0.0,0.0
Ecuador,Corporate emission reduction policies,ind,0.00388824884793,0.0,0.0,0.0
Ecuador,Capacity building – env. business training,ind,0.0,0.0,0.0375,0.0375
Ecuador,Capacity building – think tanks,ind,0.0,0.0375,0.0375,0.0375
Ecuador,Carbon tax,ind,0.0,0.0375,,
Egypt,Score,score,1.40678169732,0.967187131599,,
Egypt,Enabling framework,param,1.18680236047,1.02723477896,,
Egypt,Clean energy policies,ind,0.179593654283,0.1632,,
Egypt,Power sector structure,ind,0.0639634784201,0.0588322765116,,
Egypt,Distributed energy framework,ind,0.0,0.0,,
Egypt,Clean energy rural electrification,ind,0.04,0.04,,
Egypt,Energy access policies,ind,0.0,0.0,,
Egypt,Barriers,ind,0.00460908084164,0.009307,,
Egypt,Clean energy installed capacity,ind,0.00569569787248,0.00483834474373,,
Egypt,Growth rate of installed capacity,ind,0.0,0.0,,
Egypt,Clean energy electricity generation,ind,0.00196597973049,0.00136579798329,,
Egypt,Growth rate of electricity generation,ind,0.0443541469141,0.0,,
Egypt,Biofuels production capacity,ind,0.0,0.0,,
